active_binding,active_pressure,axis,condition_id,decision_step,decision_time,fresh_window_id,kv_binding,kv_pressure,latency_outcomes_used_for_regime_selection,live_state_fingerprint,n_unique_non_sbs_actions,p6_policies_with_non_sbs_action,queue_pressure,regime_roles,sbs_canonical_action_hash,source_record_id_end,source_record_id_start,state_id,unique_non_sbs_canonical_action_hashes,window_index,workload
0,0.00390625,kv_capacity,kv_16000,2929,2.9290000000000003,azure_2023_code::w11,0,0.5115625,False,f7cd54d38ae1f620fa32c7a13117388b61a886215eb420f0aee57a1be8156c8e,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2929,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2930,2.93,azure_2023_code::w11,0,0.5116875,False,0f30fe6ad72e1dae73e81663675400198d537be590defe419c6a2479d1fb9d12,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2930,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2931,2.931,azure_2023_code::w11,0,0.5118125,False,0603218e281f2f983f169fa7e8a8f5c6bbaf67d07bca9daa1f06c5aafb5c0b29,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2931,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2932,2.932,azure_2023_code::w11,0,0.5119375,False,2d9db0dcb1ce920ecc5f4d245c24a915834aa65fc808be6d2688271bc3431cc9,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2932,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2933,2.9330000000000003,azure_2023_code::w11,0,0.5120625,False,c1cbcbdb675d2f1eb27a54fea1df379678eacf052af9ad4879ed6bf27267f4d6,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2933,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2934,2.934,azure_2023_code::w11,0,0.5121875,False,53bc46777a26b71f95e8c0cb12668eebb2e5f2f079ecf114833b1988d45b9382,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2934,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,2935,2.935,azure_2023_code::w11,0,0.471625,False,07575e94c33e880fface19b4d3f3e18918ff41cde6c6879f427310411bc28736,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2935,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,2936,2.936,azure_2023_code::w11,0,0.4716875,False,88d79fcec26c5c47e78a7fa3389e0a5c788edd8b0d773e96658474431ded99b2,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2936,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,2937,2.9370000000000003,azure_2023_code::w11,0,0.47175,False,5ef87f2bb35f4b16e3295cfdceef50bf4f839cc72909fb2e0ab50fd331adafbd,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2937,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,2938,2.938,azure_2023_code::w11,0,0.4718125,False,467743e4904e8d43c29998ecdbbd313530819af00f3c0216ae1516e80258e4e8,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2938,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.001953125,kv_capacity,kv_16000,2939,2.939,azure_2023_code::w11,1,0.471875,False,04d799407c879f70c40be0e39b82db628667b73886827e012b08269fb15c281f,1,"chunked_prefill_small,full_prefill,least_laxity_first",3,"onset,strongest-valid,sustained",21bb652870528cc398434dabc016a385d45a5278b6c56646676814e48b5d3d9f,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2939,"[""5b9da7f9369678166df038c11b1889958981c4ba0dd475bec7758da5e43a5169""]",11,azure_2023_code
0,0.005859375,kv_capacity,kv_16000,2940,2.94,azure_2023_code::w11,0,0.503875,False,b97e3bd55e24ebda8450a47a4d099ab36d11a1345de2766db83309f269bc5d74,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2940,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.005859375,kv_capacity,kv_16000,2941,2.9410000000000003,azure_2023_code::w11,0,0.535875,False,cd9a43d19cace163eae971e188ba0fe48d10c5dc65d3c5f39e1ac3aae1859b1a,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2941,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2969,2.969,azure_2023_code::w11,0,0.5076875,False,b540c87484b6c47c52d5c734c2bc8537b84a1729d12c1feb66d850defe2c2b90,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2969,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2970,2.97,azure_2023_code::w11,0,0.5078125,False,97014de2f10a4c2b920da1bee2a8a296a47b064b05fedaca50208553d96584a8,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2970,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2971,2.971,azure_2023_code::w11,0,0.5079375,False,980c53f9d9b65866152ffc8ab8fa778bc85dd29b67dd5b952639753e4fcadf73,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2971,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2972,2.972,azure_2023_code::w11,0,0.5080625,False,6a99dc299fcd1a71c8dd0e7705f90065e9a222aefd152f52ea782141096aaae2,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2972,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2973,2.973,azure_2023_code::w11,0,0.5081875,False,0daf09c49c1ade28c85cd2234543a7b34e6e6ea7b52e8bece3c2c68636c89b5e,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2973,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2974,2.974,azure_2023_code::w11,0,0.5083125,False,8b1b19cc6230ba662fc8a1bee6daf56b65ebbca499af7ae51a0960f7f886f87d,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2974,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2975,2.975,azure_2023_code::w11,0,0.5084375,False,0a7b6a47045586f802c335b7d20c9eed90a0cdf0de0f87bbaa2989e7dd809b21,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2975,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2976,2.976,azure_2023_code::w11,0,0.5085625,False,5000ac38b5a0e4d936da18e763e513598edf43aed6836c76d300742082a7b5a4,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2976,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2977,2.977,azure_2023_code::w11,0,0.5086875,False,d756592ee6d061d769d3d70981ba136790f8d49f79aa7b339ec33693419ce938,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2977,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2978,2.978,azure_2023_code::w11,0,0.5088125,False,b07226d61b204cda09aaf2e069145dcb02fa4f0d91304b284e0c8906205fb81c,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2978,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2979,2.979,azure_2023_code::w11,0,0.5089375,False,de32adcbeb39a66a835a46db9a70764d98d612fdb2ea37b1935bf4f6e2e80bd1,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2979,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2980,2.98,azure_2023_code::w11,0,0.5090625,False,bf5ce44721229d9eb5be84ffd8633b8a523c3226dedfd63b56517afacb9eda26,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2980,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2981,2.981,azure_2023_code::w11,0,0.5091875,False,75210ff8c018c2303d01a914bcc594d3e866a487e4f20b9aac96e230c82bfd1f,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2981,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2982,2.982,azure_2023_code::w11,0,0.5093125,False,1d65e307a7021b49507f4cc1001ecdb446a4cb8d532064a8f3d9b91b0ce623d7,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2982,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2983,2.983,azure_2023_code::w11,0,0.5094375,False,f3026ec9ea417d2a87903486c177b51220c9944d2b9e1df771c8cb84b569a661,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2983,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2984,2.984,azure_2023_code::w11,0,0.5095625,False,de1dd9d83486e6032b00d448a69e2cf4ce1e88f373f30abcac45a3bc071c353d,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2984,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2985,2.985,azure_2023_code::w11,0,0.5096875,False,0d0827964b241b910cc3052bdf9572db96862abb6a51a702b67303ba55ebca52,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2985,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2986,2.986,azure_2023_code::w11,0,0.5098125,False,d0531f3a34d4e666c835dd7efa9fd7060bf32d0ada2c016c9c3a773866c58574,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2986,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2987,2.987,azure_2023_code::w11,0,0.5099375,False,87ce341c69053408a0a4dde65d1a9593985c907574fd5a59beaaf24db2f8e65e,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2987,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2988,2.988,azure_2023_code::w11,0,0.5100625,False,691bc360a79b69430b935ada604861a1754a41a1957cb1f32acdda2f3e076ced,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2988,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2989,2.989,azure_2023_code::w11,0,0.5101875,False,44dd8184d884dfe468aa9f9f1a555652a187ea06cc49703b954f374c281211cc,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2989,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,2990,2.99,azure_2023_code::w11,1,0.5103125,False,8d065a1065a89dbf67ba4aa458576a21c6782b6db8870275955c3adef3171e81,1,"chunked_prefill_small,full_prefill,least_laxity_first",2,"onset,strongest-valid,sustained",e83d7adde5e9f9e77dd4711b588af5826878fc8d1e668e6176bec1f57325388f,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2990,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,3018,3.0180000000000002,azure_2023_code::w11,0,0.5116875,False,f0414a797528c69f36a7de2db6aa954dbb028820ded812986c442ff9c2d04cb4,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3018,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,3019,3.019,azure_2023_code::w11,0,0.5118125,False,96d960b4915b264942275b48fb538c7a0c607115fc7e614159c85a221d989479,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3019,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,3020,3.02,azure_2023_code::w11,0,0.5119375,False,db65059e1988b26a7995cfb3ce22c58b37b6b1c3ae1f3ad6fa3f4998c7d1b375,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3020,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,3021,3.021,azure_2023_code::w11,0,0.5120625,False,c9eb6f89e3192094cae30ed75e24548f2e5008b008d93b3814e30e57527049a2,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3021,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,3022,3.0220000000000002,azure_2023_code::w11,0,0.5121875,False,d51f06995854da923d44516b7db06337ba002a23a3c979befd8ba9052d1b0387,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3022,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,3023,3.023,azure_2023_code::w11,0,0.5123125,False,3eab19458b7fa6916316ecdbf461de38e557d25833b318d4b44e6a68c71876dc,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3023,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,3024,3.024,azure_2023_code::w11,0,0.5124375,False,fea4a61158f2330e109b113a4fe4f2193ad76070ce88dcd7bbbe613aa8a87f6d,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3024,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,3025,3.025,azure_2023_code::w11,0,0.5125625,False,9ca6549aa1b0f0ef0e1ecd3c0e3fa9dc2cec5c776f696643734d1bcb9a9d4aa2,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3025,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,3026,3.0260000000000002,azure_2023_code::w11,0,0.5126875,False,0a045ffbf89b0c90caf7d3ae43fe6f9cdee73f2d8eecdb5c031642ac2d226044,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3026,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
0,0.00390625,kv_capacity,kv_16000,3027,3.027,azure_2023_code::w11,0,0.5128125,False,3be3d3874b025c7830142ad35b26f7f833a25d04cfa822d460e140ca20496acc,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid,sustained",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,2399,2200,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3027,"[""674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12""]",11,azure_2023_code
