scenario_id,step,sim_time,contention_score_v2,priority_skew,kv_pressure,queue_length,stage1_raw_regime,a_active,b_active_v2,c_active,effective_regime,dwell_switched_this_step,fallback_active,stage2_regime,selected_policy,admitted_count,admitted_request_ids,prefill_chunk_override_active,queue_len_after_admission,active_count_after_admission,mean_kv_utilization_after_admission,canonical_scenario_id
SMOKE_SYNTHETIC_FAMILY_B::90000001,102,0.10200000000000001,0.3488372093023256,1.0,0.005935875,0.0,PREFILL_DECODE_CONTENTION,False,True,False,NONE,False,True,,weighted_fair_share,0,[],False,0,43,0.005935875,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,103,0.10300000000000001,0.3488372093023256,1.0,0.005999875,1.0,PREFILL_DECODE_CONTENTION,False,True,False,NONE,False,True,,weighted_fair_share,1,[44],False,0,44,0.006009875,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,104,0.10400000000000001,0.3409090909090909,1.0,0.006063875,0.0,PREFILL_DECODE_CONTENTION,False,True,False,NONE,False,True,,weighted_fair_share,0,[],False,0,44,0.006063875,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,105,0.105,0.30952380952380953,1.0,0.0055835,1.0,PREFILL_DECODE_CONTENTION,False,True,False,NONE,False,True,,weighted_fair_share,1,[45],False,0,43,0.005593375,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,106,0.106,0.3023255813953488,1.0,0.0056475,0.0,PREFILL_DECODE_CONTENTION,False,True,False,NONE,False,True,,weighted_fair_share,0,[],False,0,43,0.0056475,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,107,0.107,0.3023255813953488,1.0,0.0057115,0.0,PREFILL_DECODE_CONTENTION,False,True,False,NONE,False,True,,weighted_fair_share,0,[],False,0,43,0.0057115,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,108,0.108,0.3023255813953488,1.0,0.0057755,0.0,PREFILL_DECODE_CONTENTION,False,True,False,NONE,False,True,,weighted_fair_share,0,[],False,0,43,0.0057755,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,109,0.109,0.3023255813953488,1.0,0.0058395,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,True,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[46],True,0,44,0.00585,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,110,0.11,0.29545454545454547,1.0,0.0059035,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[47],True,0,45,0.00591425,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,111,0.111,0.3333333333333333,1.0,0.0059675,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,45,0.0059675,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,112,0.112,0.3333333333333333,1.0,0.0060315,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,45,0.0060315,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,113,0.113,0.3333333333333333,1.0,0.0060955,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,45,0.0060955,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,114,0.114,0.3181818181818182,1.0,0.005552375,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[48],True,0,45,0.005562,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,115,0.115,0.29545454545454547,1.0,0.0055985,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,44,0.0055985,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,116,0.116,0.29545454545454547,1.0,0.0056625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,44,0.0056625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,117,0.117,0.29545454545454547,1.0,0.0057265,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,44,0.0057265,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,118,0.11800000000000001,0.29545454545454547,1.0,0.0057905,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,44,0.0057905,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,119,0.11900000000000001,0.29545454545454547,1.0,0.0058545,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,44,0.0058545,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,120,0.12,0.36363636363636365,1.0,0.0059185,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[49],True,0,45,0.0059315,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,121,0.121,0.35555555555555557,1.0,0.0059825,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[50],True,0,46,0.005992875,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,122,0.122,0.34782608695652173,1.0,0.0060465,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,46,0.0060465,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,123,0.123,0.34782608695652173,1.0,0.0061105,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,46,0.0061105,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,124,0.124,0.34782608695652173,1.0,0.0061745,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,46,0.0061745,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,125,0.125,0.34782608695652173,1.0,0.0062385,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[51],True,0,47,0.00625025,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,126,0.126,0.3404255319148936,1.0,0.0063025,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,47,0.0063025,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,127,0.127,0.3404255319148936,1.0,0.0063665,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[52],True,0,48,0.0063785,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,128,0.128,0.3333333333333333,1.0,0.0064305,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,48,0.0064305,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,129,0.129,0.3333333333333333,1.0,0.0064945,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[53],True,0,49,0.00651725,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,130,0.13,0.3469387755102041,1.0,0.0065585,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.0065585,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,131,0.131,0.3469387755102041,1.0,0.0066225,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.0066225,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,132,0.132,0.3469387755102041,1.0,0.0066865,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.0066865,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,133,0.133,0.3469387755102041,1.0,0.0067505,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.0067505,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,134,0.134,0.3469387755102041,1.0,0.0068145,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.0068145,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,135,0.135,0.3469387755102041,1.0,0.0068785,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[54],True,0,50,0.00688675,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,136,0.136,0.34,1.0,0.0069425,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,50,0.0069425,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,137,0.137,0.32653061224489793,1.0,0.006232875,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[55],True,0,50,0.006255375,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,138,0.138,0.30612244897959184,1.0,0.005720125,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.005720125,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,139,0.139,0.30612244897959184,1.0,0.005784125,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.005784125,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,140,0.14,0.32653061224489793,1.0,0.005848125,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.005848125,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,141,0.14100000000000001,0.32653061224489793,1.0,0.005912125,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.005912125,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,142,0.14200000000000002,0.32653061224489793,1.0,0.005976125,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.005976125,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,143,0.14300000000000002,0.32653061224489793,1.0,0.006040125,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.006040125,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,144,0.14400000000000002,0.3125,1.0,0.0053245,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,48,0.0053245,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,145,0.145,0.3125,1.0,0.0053885,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,48,0.0053885,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,146,0.146,0.3125,1.0,0.0054525,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[56],True,0,49,0.005461875,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,147,0.147,0.30612244897959184,1.0,0.0055165,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.0055165,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,148,0.148,0.3125,1.0,0.004953375,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,48,0.004953375,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,149,0.149,0.3125,1.0,0.005017375,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,48,0.005017375,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,150,0.15,0.3125,1.0,0.005081375,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,48,0.005081375,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,151,0.151,0.3125,1.0,0.005145375,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,48,0.005145375,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,152,0.152,0.3125,1.0,0.005209375,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,48,0.005209375,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,153,0.153,0.3125,1.0,0.005273375,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[57],True,0,49,0.00528525,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,154,0.154,0.30612244897959184,1.0,0.005337375,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.005337375,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,155,0.155,0.30612244897959184,1.0,0.005401375,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,49,0.005401375,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,156,0.156,0.2916666666666667,1.0,0.004926625,2.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,2,"[58, 59]",True,0,50,0.004947125,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,157,0.157,0.28,1.0,0.004990625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,50,0.004990625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,158,0.158,0.32,1.0,0.005054625,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[60],True,0,51,0.0050725,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,159,0.159,0.3137254901960784,1.0,0.005118625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,51,0.005118625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,160,0.16,0.3137254901960784,1.0,0.005182625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,51,0.005182625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,161,0.161,0.3137254901960784,1.0,0.005246625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,51,0.005246625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,162,0.162,0.3137254901960784,1.0,0.005310625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,51,0.005310625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,163,0.163,0.3137254901960784,1.0,0.005374625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,51,0.005374625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,164,0.164,0.3137254901960784,1.0,0.005438625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,51,0.005438625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,165,0.165,0.3137254901960784,1.0,0.005502625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,51,0.005502625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,166,0.166,0.3137254901960784,1.0,0.005566625,1.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,1,[61],True,0,52,0.00558425,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,167,0.167,0.3076923076923077,1.0,0.005630625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,52,0.005630625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,168,0.168,0.28,1.0,0.005139625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,50,0.005139625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,169,0.169,0.3,1.0,0.005203625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,50,0.005203625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,170,0.17,0.3,1.0,0.005267625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,50,0.005267625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,171,0.171,0.3,1.0,0.005331625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,50,0.005331625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,172,0.17200000000000001,0.3,1.0,0.005395625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,50,0.005395625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,173,0.17300000000000001,0.3,1.0,0.005459625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,50,0.005459625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,174,0.17400000000000002,0.3,1.0,0.005523625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,50,0.005523625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,175,0.17500000000000002,0.3,1.0,0.005587625,2.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,2,"[62, 63]",True,0,52,0.005611,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,176,0.176,0.28846153846153844,1.0,0.005651625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,52,0.005651625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,177,0.177,0.28846153846153844,1.0,0.005715625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,52,0.005715625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,178,0.178,0.3076923076923077,1.0,0.005779625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,52,0.005779625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,179,0.179,0.3076923076923077,1.0,0.005843625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,52,0.005843625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,180,0.18,0.3076923076923077,1.0,0.005907625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,52,0.005907625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,181,0.181,0.3076923076923077,1.0,0.005971625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,52,0.005971625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,182,0.182,0.3076923076923077,1.0,0.006035625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,52,0.006035625,SMOKE_SYNTHETIC_FAMILY_B::90000001
SMOKE_SYNTHETIC_FAMILY_B::90000001,183,0.183,0.3076923076923077,1.0,0.006099625,0.0,PREFILL_DECODE_CONTENTION,False,True,False,PREFILL_DECODE_CONTENTION,False,False,PREFILL_DECODE_CONTENTION,full_prefill,0,[],True,0,52,0.006099625,SMOKE_SYNTHETIC_FAMILY_B::90000001
