abs_delta_anwg,acquisition_priority,acquisition_type,active_sequences,alt_policy_id,alternative_policy,burst_pressure,canonical_alt_action,canonical_ref_action,cf_anwg,cf_extra_steps,cf_finished,cf_num_completed,cf_num_dropped,cf_sim_duration,chosen_native_policy,chosen_policy_id,completed_count_pre,completion_count_delta,contention_score_v2,delta_anwg,disagree,disagreeing_p6,fairness_pressure,fold,high_burst_pressure,high_fairness_pressure,high_kv_pressure,high_prefill_decode_pressure,high_service_heterogeneity,high_urgency_pressure,kv_pressure,kv_pressure_manifest,kv_utilization_mean,live_fingerprint_unchanged,n_disagreeing_p6,n_elevated_mechanisms,prefill_decode_pressure,priority_skew,queue_length,queue_size,raw_stage1_policy_id,ref_replay_anwg,ref_replay_live_fingerprint_unchanged,ref_replay_matches_reference,ref_replay_minus_reference_anwg,reference_anwg,reference_num_completed,reference_policy,reference_sim_duration,scenario_id,seed,service_heterogeneity,sim_duration_delta,sim_time,step,subsequent_trajectory_diverged,terminal_utility_effect,urgency_pressure
0.0,,DISAGREEMENT,16,chunked_prefill_small,chunked_prefill_small,0.400961,(),"((0, (23, 24)),)",0.054594900176928036,1777,True,70,0,2.08,full_prefill,full_prefill,9,0,0.21428571428571427,0.0,True,"chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.048955,0,False,False,True,False,False,True,0.7198370948583065,1.0,0.8442219582555575,True,5,2,0.340195,1.1958199124663027,3.0,3,chunked_prefill_small,,,,,0.054594900176928036,70,live_p6_dwell_router_v1,2.08,joint_mm_0034,20260858,0.503476,0.0,0.303,303,False,False,1.0
0.0,,DISAGREEMENT,12,full_prefill,full_prefill,0.400961,(),"((0, (42, 44, 51, 62, 68)),)",0.054594900176928036,1506,True,70,0,2.082,weighted_fair_share,weighted_fair_share,18,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.048955,0,False,False,True,False,False,True,0.9249957576786018,1.0,0.9994909214322077,True,5,2,0.340195,1.1958199124663027,45.0,45,weighted_fair_share,,,,,0.054594900176928036,70,live_p6_dwell_router_v1,2.08,joint_mm_0034,20260858,0.503476,0.0019999999999997797,0.5760000000000001,576,True,False,1.0
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.400961,(),"((0, (34, 35, 40, 53)),)",0.054594900176928036,1433,True,70,0,2.0100000000000002,weighted_fair_share,weighted_fair_share,18,0,0.16666666666666666,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.048955,0,False,False,True,False,False,True,0.9684371287968776,1.0,0.9994909214322077,True,5,2,0.340195,1.1958199124663027,40.0,40,weighted_fair_share,,,,,0.054594900176928036,70,live_p6_dwell_router_v1,2.08,joint_mm_0034,20260858,0.503476,-0.06999999999999984,0.577,577,True,False,1.0
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.400961,(),"((0, (41,)),)",0.054594900176928036,1490,True,70,0,2.08,weighted_fair_share,weighted_fair_share,19,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.048955,0,False,False,True,False,False,True,0.9300865433565247,1.0,0.9378924147293399,True,5,2,0.340195,1.1958199124663027,36.0,36,weighted_fair_share,,,,,0.054594900176928036,70,live_p6_dwell_router_v1,2.08,joint_mm_0034,20260858,0.503476,0.0,0.59,590,False,False,1.0
0.0,,DISAGREEMENT,11,full_prefill,full_prefill,0.400961,(),"((0, (26, 49)),)",0.054594900176928036,1327,True,70,0,2.08,weighted_fair_share,weighted_fair_share,26,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.048955,0,False,False,True,False,False,True,0.9730188359070083,1.0,0.9952486000339386,True,5,2,0.340195,1.1958199124663027,35.0,35,weighted_fair_share,,,,,0.054594900176928036,70,live_p6_dwell_router_v1,2.08,joint_mm_0034,20260858,0.503476,0.0,0.753,753,False,False,1.0
0.0,,DISAGREEMENT,12,full_prefill,full_prefill,0.400961,(),"((0, (25, 31)),)",0.054594900176928036,1260,True,70,0,2.027,weighted_fair_share,weighted_fair_share,27,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.048955,0,False,False,True,False,False,True,0.9655523502460547,1.0,0.9998303071440693,True,5,2,0.340195,1.1958199124663027,33.0,33,weighted_fair_share,,,,,0.054594900176928036,70,live_p6_dwell_router_v1,2.08,joint_mm_0034,20260858,0.503476,-0.052999999999999936,0.767,767,True,False,1.0
0.0,,DISAGREEMENT,14,full_prefill,full_prefill,0.400961,(),"((0, (28, 64, 67)),)",0.054594900176928036,1254,True,70,0,2.0260000000000002,weighted_fair_share,weighted_fair_share,28,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.048955,0,False,False,True,False,False,True,0.9652129645341931,1.0,0.9989818428644154,True,5,2,0.340195,1.1958199124663027,31.0,31,weighted_fair_share,,,,,0.054594900176928036,70,live_p6_dwell_router_v1,2.08,joint_mm_0034,20260858,0.503476,-0.053999999999999826,0.772,772,True,False,1.0
0.0,,DISAGREEMENT,15,full_prefill,full_prefill,0.400961,"((0, (33,)),)","((0, (33, 36)),)",0.054594900176928036,1302,True,70,0,2.081,weighted_fair_share,weighted_fair_share,29,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.048955,0,False,False,True,False,False,True,0.975394535890039,1.0,0.9930425929068386,True,5,2,0.340195,1.1958199124663027,28.0,28,weighted_fair_share,,,,,0.054594900176928036,70,live_p6_dwell_router_v1,2.08,joint_mm_0034,20260858,0.503476,0.0009999999999998899,0.779,779,True,False,1.0
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.400961,(),"((0, (29, 32, 65)),)",0.054594900176928036,1264,True,70,0,2.08,weighted_fair_share,weighted_fair_share,31,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.048955,0,False,False,True,False,False,True,0.8508399796368573,1.0,0.903105379263533,True,5,2,0.340195,1.1958199124663027,26.0,26,weighted_fair_share,,,,,0.054594900176928036,70,live_p6_dwell_router_v1,2.08,joint_mm_0034,20260858,0.503476,0.0,0.8160000000000001,816,False,False,1.0
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.400961,(),"((0, (59,)),)",0.054594900176928036,1262,True,70,0,2.08,weighted_fair_share,weighted_fair_share,32,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.048955,0,False,False,True,False,False,True,0.7439334804004751,1.0,0.7639572374003054,True,5,2,0.340195,1.1958199124663027,23.0,23,weighted_fair_share,,,,,0.054594900176928036,70,live_p6_dwell_router_v1,2.08,joint_mm_0034,20260858,0.503476,0.0,0.8180000000000001,818,False,False,1.0
0.0,0.7054244398229872,AGREEMENT_CONTROL,1,estimated_service_time_first,estimated_service_time_first,0.446842,"((0, (0,)),)","((0, (0,)),)",0.015614614014373666,4110,True,60,0,4.184,chunked_prefill_small,chunked_prefill_small,0,0,0.0,0.0,False,,0.698309,1,False,True,True,False,False,True,0.0,0.782986,0.13669242658423494,True,0,3,0.478472,1.0,1.0,1,chunked_prefill_small,0.015614614014373666,True,True,0.0,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.0,0.074,74,False,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.446842,(),"((0, (1, 2, 3)),)",0.015614614014373666,4110,True,60,0,4.186,chunked_prefill_small,chunked_prefill_small,0,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.698309,1,False,True,True,False,False,True,0.06330757341576507,0.782986,0.24420401854714066,True,5,3,0.478472,3.6186591763896674,4.0,4,chunked_prefill_small,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.0019999999999997797,0.076,76,True,False,1.0
0.0,0.7445324802305318,AGREEMENT_CONTROL,4,estimated_service_time_first,estimated_service_time_first,0.446842,(),(),0.015614614014373666,4107,True,60,0,4.184,chunked_prefill_small,chunked_prefill_small,0,0,0.25,0.0,False,,0.698309,1,False,True,True,False,False,True,0.12661514683153013,0.782986,0.12661514683153013,True,0,3,0.478472,1.0,5.0,5,chunked_prefill_small,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.0,0.077,77,False,False,1.0
0.0,0.6999376668487476,AGREEMENT_CONTROL,4,estimated_service_time_first,estimated_service_time_first,0.446842,(),(),0.015614614014373666,4106,True,60,0,4.184,chunked_prefill_small,chunked_prefill_small,0,0,0.5,0.0,False,,0.698309,1,False,True,True,False,False,True,0.1899227202472952,0.782986,0.1899227202472952,True,0,3,0.478472,3.6186591763896674,6.0,6,chunked_prefill_small,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.0,0.078,78,False,False,1.0
0.0,0.08624024555378741,AGREEMENT_CONTROL,4,estimated_service_time_first,estimated_service_time_first,0.446842,(),(),0.015614614014373666,4105,True,60,0,4.184,chunked_prefill_small,chunked_prefill_small,0,0,0.25,0.0,False,,0.698309,1,False,True,True,False,False,True,0.2317774343122102,0.782986,0.2317774343122102,True,0,3,0.478472,3.6186591763896674,6.0,6,chunked_prefill_small,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.0,0.079,79,False,False,1.0
0.0,0.9733827685006785,AGREEMENT_CONTROL,4,estimated_service_time_first,estimated_service_time_first,0.446842,(),(),0.015614614014373666,4104,True,60,0,4.184,chunked_prefill_small,chunked_prefill_small,0,0,0.25,0.0,False,,0.698309,1,False,True,True,False,False,True,0.26361669242658425,0.782986,0.26361669242658425,True,0,3,0.478472,3.6186591763896674,6.0,6,chunked_prefill_small,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.0,0.08,80,False,False,1.0
0.0,,DISAGREEMENT,4,chunked_prefill_small,chunked_prefill_small,0.446842,(),"((0, (4,)),)",0.015614614014373666,3965,True,60,0,4.1850000000000005,full_prefill,full_prefill,1,0,0.0,0.0,True,"chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.698309,1,False,True,True,False,False,True,0.31511591962905716,0.782986,0.3457805255023184,True,5,3,0.478472,3.6186591763896674,6.0,6,full_prefill,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.001000000000000334,0.22,220,True,False,1.0
0.0,,DISAGREEMENT,4,chunked_prefill_small,chunked_prefill_small,0.446842,(),"((0, (5,)),)",0.015614614014373666,3957,True,60,0,4.184,full_prefill,full_prefill,2,0,0.0,0.0,True,"chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.698309,1,False,True,True,False,False,True,0.3138176197836167,0.782986,0.4113755795981453,True,5,3,0.478472,3.6186591763896674,5.0,5,full_prefill,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.0,0.227,227,False,False,1.0
0.0,,DISAGREEMENT,4,chunked_prefill_small,chunked_prefill_small,0.446842,(),"((0, (6,)),)",0.015614614014373666,3900,True,60,0,4.1850000000000005,full_prefill,full_prefill,3,0,0.0,0.0,True,"chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.698309,1,False,True,True,False,False,True,0.2760432766615147,0.782986,0.30213292117465224,True,5,3,0.478472,3.6186591763896674,5.0,5,full_prefill,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.001000000000000334,0.28500000000000003,285,True,False,1.0
0.0,,DISAGREEMENT,4,chunked_prefill_small,chunked_prefill_small,0.446842,(),"((0, (7,)),)",0.015614614014373666,3819,True,60,0,4.1850000000000005,full_prefill,full_prefill,4,0,0.0,0.0,True,"chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.698309,1,False,True,True,False,False,True,0.2824729520865533,0.782986,0.3587017001545595,True,5,3,0.478472,3.6186591763896674,6.0,6,full_prefill,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.001000000000000334,0.366,366,True,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.446842,(),"((0, (8,)),)",0.015614614014373666,3809,True,60,0,4.184,chunked_prefill_small,chunked_prefill_small,5,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.698309,1,False,True,True,False,False,True,0.2542812982998454,0.782986,0.3190726429675425,True,5,3,0.478472,3.6186591763896674,5.0,5,full_prefill,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.0,0.375,375,False,False,1.0
0.0,,DISAGREEMENT,4,chunked_prefill_small,chunked_prefill_small,0.446842,(),"((0, (9,)),)",0.015614614014373666,3620,True,60,0,4.1850000000000005,full_prefill,full_prefill,6,0,0.0,0.0,True,"chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.698309,1,False,True,True,False,False,True,0.32253477588871715,0.782986,0.3400927357032458,True,5,3,0.478472,3.6186591763896674,5.0,5,full_prefill,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.001000000000000334,0.5650000000000001,565,True,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.446842,(),"((0, (10,)),)",0.015614614014373666,3618,True,60,0,4.184,chunked_prefill_small,chunked_prefill_small,7,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.698309,1,False,True,True,False,False,True,0.26386398763523955,0.782986,0.2865533230293663,True,5,3,0.478472,3.6186591763896674,4.0,4,chunked_prefill_small,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.0,0.5660000000000001,566,False,False,1.0
0.0,,DISAGREEMENT,4,chunked_prefill_small,chunked_prefill_small,0.446842,(),"((0, (11,)),)",0.015614614014373666,3591,True,60,0,4.1850000000000005,full_prefill,full_prefill,8,0,0.0,0.0,True,"chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.698309,1,False,True,True,False,False,True,0.13378670788253477,0.782986,0.38639876352395675,True,5,3,0.478472,3.6186591763896674,9.0,9,full_prefill,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.001000000000000334,0.594,594,True,False,1.0
0.0,,DISAGREEMENT,4,chunked_prefill_small,chunked_prefill_small,0.446842,(),"((0, (12,)),)",0.015614614014373666,3416,True,60,0,4.184,full_prefill,full_prefill,9,0,0.0,0.0,True,"chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.698309,1,False,True,True,False,False,True,0.3938176197836167,0.782986,0.4118083462132921,True,5,3,0.478472,3.6186591763896674,8.0,8,full_prefill,,,,,0.015614614014373666,60,live_p6_dwell_router_v1,4.184,joint_mm_0035,20260859,0.528532,0.0,0.768,768,False,False,1.0
0.0,0.9051047669991089,AGREEMENT_CONTROL,1,weighted_fair_share,weighted_fair_share,0.276886,"((0, (0,)),)","((0, (0,)),)",0.022180167007025946,1594,True,39,0,1.645,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.541228,0,False,False,False,False,False,True,0.0,0.350618,0.05588935494841855,True,0,1,0.296164,1.0,1.0,1,estimated_service_time_first,0.022180167007025946,True,True,0.0,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,0.0,0.051000000000000004,51,False,False,1.0
0.0,0.005422087359284754,AGREEMENT_CONTROL,2,weighted_fair_share,weighted_fair_share,0.276886,"((0, (1,)),)","((0, (1,)),)",0.022180167007025946,1592,True,39,0,1.645,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.541228,0,False,False,False,False,False,True,0.056002720779956924,0.350618,0.11461285568529646,True,0,1,0.296164,1.0,1.0,1,estimated_service_time_first,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,0.0,0.053,53,False,False,1.0
0.0,0.030167815378018673,AGREEMENT_CONTROL,3,weighted_fair_share,weighted_fair_share,0.276886,"((0, (2,)),)","((0, (2,)),)",0.022180167007025946,1589,True,39,0,1.645,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.541228,0,False,False,False,False,False,True,0.11506631901144995,0.350618,0.2032649359483052,True,0,1,0.296164,1.0,1.0,1,estimated_service_time_first,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,0.0,0.056,56,False,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.276886,(),"((0, (3,)),)",0.022180167007025946,1588,True,39,0,1.645,estimated_service_time_first,estimated_service_time_first,0,0,0.3333333333333333,0.0,True,"full_prefill,chunked_prefill_small,weighted_fair_share,least_laxity_first,kv_constrained_online",0.541228,0,False,False,False,False,False,True,0.1731096247590976,0.350618,0.22582473642444167,True,5,1,0.296164,1.0,1.0,1,chunked_prefill_small,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,0.0,0.057,57,False,False,1.0
0.0,0.15644560177911657,AGREEMENT_CONTROL,4,weighted_fair_share,weighted_fair_share,0.276886,(),(),0.022180167007025946,1587,True,39,0,1.645,estimated_service_time_first,estimated_service_time_first,0,0,0.25,0.0,False,,0.541228,0,False,False,False,False,False,True,0.23115293050674526,0.350618,0.23115293050674526,True,0,1,0.296164,1.0,2.0,2,chunked_prefill_small,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,0.0,0.058,58,False,False,1.0
0.0,0.4330330790074317,AGREEMENT_CONTROL,4,weighted_fair_share,weighted_fair_share,0.276886,(),(),0.022180167007025946,1586,True,39,0,1.645,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.541228,0,False,False,False,False,False,True,0.2567736084344179,0.350618,0.2567736084344179,True,0,1,0.296164,1.0,2.0,2,estimated_service_time_first,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,0.0,0.059000000000000004,59,False,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.276886,(),"((0, (4,)),)",0.022180167007025946,1430,True,39,0,1.62,chunked_prefill_small,chunked_prefill_small,1,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.541228,0,False,False,False,False,False,True,0.24861126856365492,0.350618,0.3397573971205079,True,5,1,0.296164,2.705688218918679,3.0,3,chunked_prefill_small,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,-0.02499999999999991,0.19,190,True,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.276886,(),"((0, (5,)),)",0.022180167007025946,1451,True,39,0,1.645,chunked_prefill_small,chunked_prefill_small,2,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.541228,0,False,False,False,False,False,True,0.23772814873597098,0.350618,0.3244530098628273,True,5,1,0.296164,2.705688218918679,2.0,2,chunked_prefill_small,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,0.0,0.194,194,False,False,1.0
0.011090083503512978,,DISAGREEMENT,4,full_prefill,full_prefill,0.276886,(),"((0, (6,)),)",0.033270250510538925,1331,True,39,0,1.584,estimated_service_time_first,estimated_service_time_first,3,0,0.0,0.011090083503512978,True,"full_prefill,chunked_prefill_small,weighted_fair_share,least_laxity_first,kv_constrained_online",0.541228,0,False,False,False,False,False,True,0.27230472735517514,0.350618,0.3441786645505045,True,5,1,0.296164,1.0,1.0,1,estimated_service_time_first,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,-0.06099999999999994,0.253,253,True,True,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.276886,(),"((0, (7,)),)",0.022180167007025946,1331,True,39,0,1.645,estimated_service_time_first,estimated_service_time_first,4,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,weighted_fair_share,least_laxity_first,kv_constrained_online",0.541228,0,False,False,False,False,False,True,0.27151116653440655,0.350618,0.3181045232966784,True,5,1,0.296164,1.0,1.0,1,estimated_service_time_first,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,0.0,0.314,314,False,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.276886,(),"((0, (8,)),)",0.022180167007025946,1216,True,39,0,1.62,weighted_fair_share,weighted_fair_share,5,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.541228,0,False,False,False,False,False,True,0.26062804670672257,0.350618,0.2845482371613196,True,5,1,0.296164,1.0,7.0,7,estimated_service_time_first,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,-0.02499999999999991,0.404,404,True,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.276886,(),"((0, (9,)),)",0.022180167007025946,1184,True,39,0,1.62,chunked_prefill_small,chunked_prefill_small,6,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.541228,0,False,False,False,False,False,True,0.27151116653440655,0.350618,0.2874957487813173,True,5,1,0.296164,2.705688218918679,8.0,8,chunked_prefill_small,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,-0.02499999999999991,0.436,436,True,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.276886,(),"((0, (10,)),)",0.022180167007025946,1173,True,39,0,1.62,chunked_prefill_small,chunked_prefill_small,7,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.541228,0,False,False,False,False,False,True,0.172316063938329,0.350618,0.2583607300759551,True,5,1,0.296164,2.705688218918679,8.0,8,chunked_prefill_small,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,-0.02499999999999991,0.447,447,True,False,1.0
0.0,,DISAGREEMENT,4,chunked_prefill_small,chunked_prefill_small,0.276886,(),"((0, (11,)),)",0.022180167007025946,1179,True,39,0,1.645,full_prefill,full_prefill,8,0,0.0,0.0,True,"chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.541228,0,False,False,False,False,False,True,0.20303820428522842,0.350618,0.262555265842875,True,5,1,0.296164,2.705688218918679,12.0,12,estimated_service_time_first,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,0.0,0.466,466,False,False,1.0
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.276886,(),"((0, (13,)),)",0.022180167007025946,1104,True,39,0,1.62,least_laxity_first,least_laxity_first,9,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.541228,0,False,False,False,False,False,True,0.2600612175490307,0.350618,0.3769413898650947,True,5,1,0.296164,2.705688218918679,17.0,17,least_laxity_first,,,,,0.022180167007025946,39,live_p6_dwell_router_v1,1.645,joint_mm_0036,20260860,0.502759,-0.02499999999999991,0.516,516,True,False,1.0
0.0,0.90120262379178,AGREEMENT_CONTROL,1,weighted_fair_share,weighted_fair_share,0.562629,"((0, (0,)),)","((0, (0,)),)",0.37884689124869475,588,True,60,0,0.592,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.381771,3,False,False,True,True,False,True,0.0,1.0,0.005659137181974125,True,0,3,0.643696,1.0,1.0,1,weighted_fair_share,0.37884689124869475,True,True,0.0,0.37884689124869475,60,live_p6_dwell_router_v1,0.592,joint_mm_0037,20260861,0.586662,0.0,0.004,4,False,False,0.653779
0.0,0.29875836501356506,AGREEMENT_CONTROL,2,weighted_fair_share,weighted_fair_share,0.562629,"((0, (1,)),)","((0, (1,)),)",0.37884689124869475,586,True,60,0,0.592,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.381771,3,False,False,True,True,False,True,0.005659137181974125,1.0,0.023454157782515993,True,0,3,0.643696,1.0,1.0,1,weighted_fair_share,,,,,0.37884689124869475,60,live_p6_dwell_router_v1,0.592,joint_mm_0037,20260861,0.586662,0.0,0.006,6,False,False,0.653779
0.0,0.46209105419563135,AGREEMENT_CONTROL,3,weighted_fair_share,weighted_fair_share,0.562629,"((0, (2,)),)","((0, (2,)),)",0.37884689124869475,579,True,60,0,0.592,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.381771,3,False,False,True,True,False,True,0.023598441733331196,1.0,0.04113695753242381,True,0,3,0.643696,1.0,1.0,1,weighted_fair_share,,,,,0.37884689124869475,60,live_p6_dwell_router_v1,0.592,joint_mm_0037,20260861,0.586662,0.0,0.013000000000000001,13,False,False,0.653779
0.0,0.08063044767182528,AGREEMENT_CONTROL,4,least_laxity_first,least_laxity_first,0.562629,"((0, (3,)),)","((0, (3,)),)",0.37884689124869475,569,True,60,0,0.592,weighted_fair_share,weighted_fair_share,0,0,0.0,0.0,False,,0.381771,3,False,False,True,True,False,True,0.041537746284688266,1.0,0.04910463792744121,True,0,3,0.643696,1.0,1.0,1,weighted_fair_share,,,,,0.37884689124869475,60,live_p6_dwell_router_v1,0.592,joint_mm_0037,20260861,0.586662,0.0,0.023,23,False,False,0.653779
0.0,0.8392550162456932,AGREEMENT_CONTROL,6,least_laxity_first,least_laxity_first,0.562629,"((0, (4, 5)),)","((0, (4, 5)),)",0.37884689124869475,559,True,60,0,0.592,weighted_fair_share,weighted_fair_share,0,0,0.0,0.0,False,,0.381771,3,False,False,True,True,False,True,0.04971383683088318,1.0,0.11305449123875788,True,0,3,0.643696,2.3279000004251333,2.0,2,estimated_service_time_first,,,,,0.37884689124869475,60,live_p6_dwell_router_v1,0.592,joint_mm_0037,20260861,0.586662,0.0,0.033,33,False,False,0.653779
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.562629,(),"((0, (15, 16, 17)),)",0.37884689124869475,514,True,60,0,0.592,weighted_fair_share,weighted_fair_share,2,0,0.38461538461538464,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.381771,3,False,False,True,True,False,True,0.21599307437036086,1.0,0.2978982637831252,True,5,3,0.643696,2.3279000004251333,3.0,3,chunked_prefill_small,,,,,0.37884689124869475,60,live_p6_dwell_router_v1,0.592,joint_mm_0037,20260861,0.586662,0.0,0.078,78,False,False,0.653779
