active_cap_binding_fraction,active_sequence_capacity_binding_states,active_sequence_capacity_near_binding_states,arrival_load_ratio,arrival_multiplier,axis,axis_value,canonical_action_collapse_states,completed_request_count,completion_fraction,condition_id,disagreement_rate,disagreement_states,distinct_alternative_action_hashes,drain_steps,dropped_request_count,kv_cap_binding_fraction,kv_capacity_binding_or_over_requested_states,kv_capacity_near_binding_states,max_active_pressure,max_active_sequences,max_active_sequences_param,max_kv_pressure,max_kv_tokens_param,max_kv_utilization,max_observed_kv_tokens,max_queue_length,mean_active_pressure,mean_active_sequences,mean_kv_pressure,mean_kv_utilization,mean_observed_kv_tokens,mean_queue_length,native_controls,near_kv_cap_fraction,no_policy_choice_states,num_total_requests_metric,policy_ranking_proxy_difference_states,pressure_order,pressure_regime_class,requests,sbs_arrival_normalized_weighted_goodput,sbs_decision_states,scenario_id,schema_version,simulation_end_condition,source_dataset,token_budget_binding_fraction,token_budget_binding_proxy_states,true_canonical_disagreement_states,unfinished_request_count,unique_alternative_canonical_action_hashes,validity_class,window_index,windows_with_disagreement
0.0,0,0,2.0,2.0,arrival_pressure,2.0,14,200,1.0,arrival_x2p0,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.001664,8000000,0.001664,13312.0,3,0.0024293634389013453,1.2438340807174888,0.00038630824925261586,0.00038630824925261586,3090.4659940209267,0.03736920777279522,1,0.0,5352,200,14,2,VALID_UNCONSTRAINED,200,1.0,5352,PUBLIC_TRACE::azure_2023_code::w28::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,28,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,16,200,1.0,arrival_x2p0,0.0,0,0,250000,0,0.0,0,0,0.015625,8,512,0.002557,8000000,0.002557,20456.0,4,0.0030744571942022156,1.5741220834315344,0.0005147626679236389,0.0005147626679236389,4118.101343389111,0.047136460051850106,1,0.0,4243,200,16,2,VALID_UNCONSTRAINED,200,1.0,4243,PUBLIC_TRACE::azure_2023_code::w30::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,30,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,15,200,1.0,arrival_x2p0,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.00170125,8000000,0.00170125,13610.0,3,0.002710380663502865,1.387714899713467,0.00028683195290114615,0.00028683195290114615,2294.6556232091693,0.03581661891117478,1,0.0,5584,200,15,2,VALID_UNCONSTRAINED,200,1.0,5584,PUBLIC_TRACE::azure_2023_code::w32::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,32,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,5,200,1.0,arrival_x2p0,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.001413,8000000,0.001413,11304.0,3,0.0023832917944785277,1.2202453987730062,0.0002256929639570552,0.0002256929639570552,1805.5437116564417,0.03067484662576687,1,0.0,6520,200,5,2,VALID_UNCONSTRAINED,200,1.0,6520,PUBLIC_TRACE::azure_2023_code::w34::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,34,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,10,200,1.0,arrival_x2p0,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.001548875,8000000,0.001548875,12391.0,3,0.0032285108368620458,1.6529975484733674,0.00042552462669935364,0.00042552462669935364,3404.197013594829,0.04457321149988857,1,0.0,4487,200,10,2,VALID_UNCONSTRAINED,200,1.0,4487,PUBLIC_TRACE::azure_2023_code::w36::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,36,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,22,200,1.0,arrival_x2p0,0.0,0,0,250000,0,0.0,0,0,0.017578125,9,512,0.001795,8000000,0.001795,14360.0,3,0.0033887011426073925,1.735014985014985,0.000379695772977023,0.000379695772977023,3037.5661838161836,0.04995004995004995,1,0.0,4004,200,22,2,VALID_UNCONSTRAINED,200,1.0,4004,PUBLIC_TRACE::azure_2023_code::w38::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,38,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,20,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.015625,8,512,0.002626375,8000000,0.002626375,21011.0,3,0.0037210710701050032,1.9051883878937617,0.0005217266831377393,0.0005217266831377393,4173.8134651019145,0.06176652254478073,1,0.0,3238,200,20,3,VALID_UNCONSTRAINED,200,1.0,3238,PUBLIC_TRACE::azure_2023_code::w0::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,0,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,23,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.02734375,14,512,0.0028795,8000000,0.0028795,23036.0,4,0.0059314104087452475,3.0368821292775667,0.0007012805608365019,0.0007012805608365019,5610.244486692015,0.07604562737642585,1,0.0,2630,200,23,3,VALID_UNCONSTRAINED,200,1.0,2630,PUBLIC_TRACE::azure_2023_code::w2::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,2,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,10,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.0078125,4,512,0.00238675,8000000,0.00238675,19094.0,3,0.0026052404865692744,1.3338831291234685,0.00037370231503298777,0.00037370231503298777,2989.618520263902,0.0471253534401508,1,0.0,4244,200,10,3,VALID_UNCONSTRAINED,200,1.0,4244,PUBLIC_TRACE::azure_2023_code::w4::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,4,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,23,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.021484375,11,512,0.00215475,8000000,0.00215475,17238.0,4,0.006141238526262111,3.144314125446201,0.0005658322921978583,0.0005658322921978583,4526.658337582867,0.10198878123406425,1,0.0,1961,200,23,3,VALID_UNCONSTRAINED,200,1.0,1961,PUBLIC_TRACE::azure_2023_code::w6::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,6,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,7,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.015625,8,512,0.002348375,8000000,0.002348375,18787.0,4,0.004917772971360382,2.5178997613365155,0.0004966678268363829,0.0004966678268363829,3973.3426146910633,0.05303632988597189,1,0.0,3771,200,7,3,VALID_UNCONSTRAINED,200,1.0,3771,PUBLIC_TRACE::azure_2023_code::w8::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,8,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,26,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.03515625,18,512,0.003117875,8000000,0.003117875,24943.0,5,0.009142394822006473,4.680906148867314,0.0007864526699029125,0.0007864526699029125,6291.6213592233,0.12944983818770225,1,0.0,1545,200,26,3,VALID_UNCONSTRAINED,200,1.0,1545,PUBLIC_TRACE::azure_2023_code::w10::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,10,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,16,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.01953125,10,512,0.002920625,8000000,0.002920625,23365.0,4,0.003731838449405484,1.9107012860956079,0.000518846790827469,0.000518846790827469,4150.774326619752,0.0485319097306479,1,0.0,4121,200,16,3,VALID_UNCONSTRAINED,200,1.0,4121,PUBLIC_TRACE::azure_2023_code::w12::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,12,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,15,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.01953125,10,512,0.003268375,8000000,0.003268375,26147.0,4,0.003669190896930442,1.8786257392283863,0.0005648775696986763,0.0005648775696986763,4519.020557589411,0.056322162771050406,1,0.0,3551,200,15,3,VALID_UNCONSTRAINED,200,1.0,3551,PUBLIC_TRACE::azure_2023_code::w14::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,14,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,25,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.017578125,9,512,0.002986125,8000000,0.002986125,23889.0,4,0.004440562744574885,2.273568125222341,0.0005441412308786908,0.0005441412308786908,4353.129847029526,0.0711490572749911,1,0.0,2811,200,25,3,VALID_UNCONSTRAINED,200,1.0,2811,PUBLIC_TRACE::azure_2023_code::w16::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,16,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,15,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.021484375,11,512,0.00274975,8000000,0.00274975,21998.0,4,0.004010033917467496,2.053137365743358,0.0005541687394007914,0.0005541687394007914,4433.349915206331,0.05652911249293386,1,0.0,3538,200,15,3,VALID_UNCONSTRAINED,200,1.0,3538,PUBLIC_TRACE::azure_2023_code::w18::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,18,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,23,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.01953125,10,512,0.004212,8000000,0.004212,33696.0,3,0.004432663690476191,2.2695238095238097,0.000666495753968254,0.000666495753968254,5331.966031746032,0.06349206349206349,1,0.0,3150,200,23,3,VALID_UNCONSTRAINED,200,1.0,3150,PUBLIC_TRACE::azure_2023_code::w20::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,20,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,28,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.01953125,10,512,0.00241025,8000000,0.00241025,19282.0,5,0.00624131139944393,3.195551436515292,0.000699713797497683,0.000699713797497683,5597.710379981464,0.09267840593141798,1,0.0,2158,200,28,3,VALID_UNCONSTRAINED,200,1.0,2158,PUBLIC_TRACE::azure_2023_code::w22::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,22,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,14,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.01953125,10,512,0.001801,8000000,0.001801,14408.0,4,0.0037714083409367397,1.9309610705596107,0.0004606560218978102,0.0004606560218978102,3685.2481751824816,0.06082725060827251,1,0.0,3288,200,14,3,VALID_UNCONSTRAINED,200,1.0,3288,PUBLIC_TRACE::azure_2023_code::w24::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,24,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,20,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.01953125,10,512,0.002798625,8000000,0.002798625,22389.0,4,0.004080882352941176,2.0894117647058823,0.0004935591911764706,0.0004935591911764706,3948.4735294117645,0.058823529411764705,1,0.0,3400,200,20,3,VALID_UNCONSTRAINED,200,1.0,3400,PUBLIC_TRACE::azure_2023_code::w26::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,26,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,13,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.013671875,7,512,0.002110125,8000000,0.002110125,16881.0,3,0.0030245432469935244,1.5485661424606845,0.0004782366732192414,0.0004782366732192414,3825.8933857539314,0.04625346901017576,1,0.0,4324,200,13,3,VALID_UNCONSTRAINED,200,1.0,4324,PUBLIC_TRACE::azure_2023_code::w28::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,28,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,19,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.015625,8,512,0.002771875,8000000,0.002771875,22175.0,4,0.003874583815865663,1.9837869137232194,0.0006325521858714533,0.0006325521858714533,5060.417486971626,0.05790387955993052,1,0.0,3454,200,19,3,VALID_UNCONSTRAINED,200,1.0,3454,PUBLIC_TRACE::azure_2023_code::w30::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,30,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,16,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.015625,8,512,0.002026,8000000,0.002026,16208.0,3,0.0035842607606132075,1.8351415094339623,0.00037775185731132074,0.00037775185731132074,3022.014858490566,0.04716981132075472,1,0.0,4240,200,16,3,VALID_UNCONSTRAINED,200,1.0,4240,PUBLIC_TRACE::azure_2023_code::w32::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,32,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,8,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.01171875,6,512,0.001413,8000000,0.001413,11304.0,3,0.002942595236971299,1.506608761329305,0.0002779640766616314,0.0002779640766616314,2223.7126132930516,0.0377643504531722,1,0.0,5296,200,8,3,VALID_UNCONSTRAINED,200,1.0,5296,PUBLIC_TRACE::azure_2023_code::w34::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,34,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,15,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.017578125,9,512,0.00229925,8000000,0.00229925,18394.0,4,0.004268150897286256,2.185293259410563,0.0005570997957397141,0.0005570997957397141,4456.7983659177125,0.058360081704114386,1,0.0,3427,200,15,3,VALID_UNCONSTRAINED,200,1.0,3427,PUBLIC_TRACE::azure_2023_code::w36::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,36,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,28,200,1.0,arrival_x4p0,0.0,0,0,250000,0,0.0,0,0,0.01953125,10,512,0.00184425,8000000,0.00184425,14754.0,5,0.004483063132963084,2.295328324077099,0.000496576568114995,0.000496576568114995,3972.6125449199603,0.06533812479581835,1,0.0,3061,200,28,3,VALID_UNCONSTRAINED,200,1.0,3061,PUBLIC_TRACE::azure_2023_code::w38::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,38,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,23,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.025390625,13,512,0.002887125,8000000,0.002887125,23097.0,5,0.00474372298947764,2.4287861706125518,0.0006343406144306651,0.0006343406144306651,5074.724915445321,0.0751597143930853,1,0.0,2661,200,23,4,VALID_UNCONSTRAINED,200,1.0,2661,PUBLIC_TRACE::azure_2023_code::w0::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,0,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,32,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.041015625,21,512,0.0038265,8000000,0.0038265,30612.0,4,0.009666982323232324,4.94949494949495,0.0009316861742424242,0.0009316861742424242,7453.489393939394,0.10101010101010101,1,0.0,1980,200,32,4,VALID_UNCONSTRAINED,200,1.0,1980,PUBLIC_TRACE::azure_2023_code::w2::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,2,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,12,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.009765625,5,512,0.002816,8000000,0.002816,22528.0,3,0.003288536150338335,1.6837305089732275,0.000466740475139747,0.000466740475139747,3733.923801117976,0.05884083553986467,1,0.0,3399,200,12,4,VALID_UNCONSTRAINED,200,1.0,3399,PUBLIC_TRACE::azure_2023_code::w4::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,4,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,28,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.068359375,35,512,0.002399625,8000000,0.002399625,19197.0,4,0.020268278301886794,10.377358490566039,0.0009105530147662019,0.0009105530147662019,7284.424118129615,0.16406890894175555,1,0.0,1219,200,28,4,VALID_UNCONSTRAINED,200,1.0,1219,PUBLIC_TRACE::azure_2023_code::w6::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,6,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,8,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.01953125,10,512,0.00266175,8000000,0.00266175,21294.0,4,0.006407864371612466,3.2808265582655824,0.0006346631944444445,0.0006346631944444445,5077.305555555557,0.06775067750677506,1,0.0,2952,200,8,4,VALID_UNCONSTRAINED,200,1.0,2952,PUBLIC_TRACE::azure_2023_code::w8::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,8,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,33,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.08984375,46,512,0.003113875,8000000,0.003113875,24911.0,6,0.0337573902027027,17.283783783783782,0.0010953888513513515,0.0010953888513513515,8763.110810810811,0.18018018018018017,1,0.0,1110,200,33,4,VALID_UNCONSTRAINED,200,1.0,1110,PUBLIC_TRACE::azure_2023_code::w10::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,10,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,16,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.029296875,15,512,0.00321275,8000000,0.00321275,25702.0,6,0.0053909903139612554,2.760187040748163,0.0007142782231128926,0.0007142782231128926,5714.22578490314,0.06680026720106881,1,0.0,2994,200,16,4,VALID_UNCONSTRAINED,200,1.0,2994,PUBLIC_TRACE::azure_2023_code::w12::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,12,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,17,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.03515625,18,512,0.003319125,8000000,0.003319125,26553.0,5,0.006111575428332637,3.12912661930631,0.0008391262536564982,0.0008391262536564982,6713.0100292519855,0.08357709987463435,1,0.0,2393,200,17,4,VALID_UNCONSTRAINED,200,1.0,2393,PUBLIC_TRACE::azure_2023_code::w14::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,14,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,26,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.02734375,14,512,0.003062125,8000000,0.003062125,24497.0,5,0.006883726728723404,3.524468085106383,0.0008143701462765958,0.0008143701462765958,6514.961170212766,0.10638297872340426,1,0.0,1880,200,26,4,VALID_UNCONSTRAINED,200,1.0,1880,PUBLIC_TRACE::azure_2023_code::w16::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,16,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,16,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.04296875,22,512,0.003062625,8000000,0.003062625,24501.0,6,0.006868910223009587,3.5168820341809086,0.0008169839516465193,0.0008169839516465193,6535.871613172154,0.08336807002917883,1,0.0,2399,200,16,4,VALID_UNCONSTRAINED,200,1.0,2399,PUBLIC_TRACE::azure_2023_code::w18::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,18,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,27,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.033203125,17,512,0.004178875,8000000,0.004178875,33431.0,4,0.007067701323463437,3.6186630776132795,0.0009419112270076268,0.0009419112270076268,7535.289816061015,0.08972633467922836,1,0.0,2229,200,27,4,VALID_UNCONSTRAINED,200,1.0,2229,PUBLIC_TRACE::azure_2023_code::w20::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,20,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,32,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.060546875,31,512,0.003221875,8000000,0.003221875,25775.0,6,0.013585672989721886,6.955864570737606,0.0009146550785973399,0.0009146550785973399,7317.240628778719,0.12091898428053205,1,0.0,1654,200,32,4,VALID_UNCONSTRAINED,200,1.0,1654,PUBLIC_TRACE::azure_2023_code::w22::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,22,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,18,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.02734375,14,512,0.002566875,8000000,0.002566875,20535.0,4,0.005706023511647972,2.921484037963762,0.0006535804033649699,0.0006535804033649699,5228.6432269197585,0.08628127696289906,1,0.0,2318,200,18,4,VALID_UNCONSTRAINED,200,1.0,2318,PUBLIC_TRACE::azure_2023_code::w24::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,24,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,24,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.029296875,15,512,0.0028965,8000000,0.0028965,23172.0,4,0.005917169132549655,3.0295905958654235,0.0006808694770976896,0.0006808694770976896,5446.955816781517,0.08107012565869477,1,0.0,2467,200,24,4,VALID_UNCONSTRAINED,200,1.0,2467,PUBLIC_TRACE::azure_2023_code::w26::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,26,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,18,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.013671875,7,512,0.00225125,8000000,0.00225125,18010.0,3,0.0041969563233894,2.148841637575373,0.0006561769279593779,0.0006561769279593779,5249.415423675024,0.06347191367819739,1,0.0,3151,200,18,4,VALID_UNCONSTRAINED,200,1.0,3151,PUBLIC_TRACE::azure_2023_code::w28::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,28,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,19,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.029296875,15,512,0.003498125,8000000,0.003498125,27985.0,4,0.006137936759297098,3.1426236207601144,0.0008938333673886391,0.0008938333673886391,7150.666939109113,0.08173273395995095,1,0.0,2447,200,19,4,VALID_UNCONSTRAINED,200,1.0,2447,PUBLIC_TRACE::azure_2023_code::w30::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,30,0
0.0,0,0,8.0,8.0,arrival_pressure,8.0,19,200,1.0,arrival_x8p0,0.0,0,0,250000,0,0.0,0,0,0.021484375,11,512,0.002886375,8000000,0.002886375,23091.0,4,0.004846529636335013,2.4814231738035266,0.0005046930494332493,0.0005046930494332493,4037.5443954659945,0.06297229219143577,1,0.0,3176,200,19,4,VALID_UNCONSTRAINED,200,1.0,3176,PUBLIC_TRACE::azure_2023_code::w32::faithful::arrival_x8p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,0.0,0,0,0,0,VALID_UNCONSTRAINED,32,0
