scenario_id,family,template_name,generator_version,seed,fraction_impossible,generator_family,heterogeneity,inversion_fraction,max_active_sequences,n_impossible,n_normal,n_short,offset,overload_factor,rank_agreement_kendall_tau,rank_agreement_spearman,ratio,role,sobol_index,sobol_scramble_seed,target_utilization,total_required_service_s,window_s
sobolB.idx98.case2b_prediction_inversion_boundary.stress.strong.util0.870487.inv0.792541.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.792541,,,,,,,-0.9250851305334846,-0.9839937753570834,,stress,98,20260810,0.870487,,
sobolB.idx99.case2b_prediction_inversion_boundary.stress.moderate.util0.700122.inv0.105709.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.105709,,,,,,,0.6138952164009112,0.4576487921496677,,stress,99,20260810,0.700122,,
sobolB.idx99.case2b_prediction_inversion_boundary.stress.moderate.util0.700122.inv0.105709.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.105709,,,,,,,0.6200798630918426,0.4580252404514372,,stress,99,20260810,0.700122,,
sobolB.idx99.case2b_prediction_inversion_boundary.stress.moderate.util0.700122.inv0.105709.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.105709,,,,,,,0.6168277430358158,0.4578202740639853,,stress,99,20260810,0.700122,,
sobolB.idx99.case2b_prediction_inversion_boundary.stress.moderate.util0.700122.inv0.105709.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.105709,,,,,,,0.6202964652223489,0.4580275739381809,,stress,99,20260810,0.700122,,
sobolB.idx99.case2b_prediction_inversion_boundary.stress.strong.util0.700122.inv0.105709.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.105709,,,,,,,0.6162988115449916,0.45785978269930805,,stress,99,20260810,0.700122,,
sobolB.idx99.case2b_prediction_inversion_boundary.stress.strong.util0.700122.inv0.105709.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.105709,,,,,,,0.6165158371040724,0.45787484717127924,,stress,99,20260810,0.700122,,
sobolB.idx99.case2b_prediction_inversion_boundary.stress.strong.util0.700122.inv0.105709.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.105709,,,,,,,0.6165158371040724,0.45787484717127924,,stress,99,20260810,0.700122,,
sobolB.idx99.case2b_prediction_inversion_boundary.stress.strong.util0.700122.inv0.105709.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.105709,,,,,,,0.6181303116147309,0.4579280831434447,,stress,99,20260810,0.700122,,
sobolB.idx100.case2b_prediction_inversion_boundary.stress.moderate.util0.779956.inv0.923593.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.923593,,,,,,,-0.9931192660550459,-0.9989714508103298,,stress,100,20260810,0.779956,,
sobolB.idx100.case2b_prediction_inversion_boundary.stress.moderate.util0.779956.inv0.923593.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.923593,,,,,,,-0.994269340974212,-0.9991104686718185,,stress,100,20260810,0.779956,,
sobolB.idx100.case2b_prediction_inversion_boundary.stress.moderate.util0.779956.inv0.923593.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.923593,,,,,,,-0.9942889777270132,-0.9989715651666342,,stress,100,20260810,0.779956,,
sobolB.idx100.case2b_prediction_inversion_boundary.stress.moderate.util0.779956.inv0.923593.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.923593,,,,,,,-0.993127147766323,-0.9989993328885923,,stress,100,20260810,0.779956,,
sobolB.idx100.case2b_prediction_inversion_boundary.stress.strong.util0.779956.inv0.923593.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.923593,,,,,,,-0.9931972789115646,-0.9993608803178925,,stress,100,20260810,0.779956,,
sobolB.idx100.case2b_prediction_inversion_boundary.stress.strong.util0.779956.inv0.923593.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.923593,,,,,,,-0.9943406904357668,-0.9994720462376346,,stress,100,20260810,0.779956,,
sobolB.idx100.case2b_prediction_inversion_boundary.stress.strong.util0.779956.inv0.923593.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.923593,,,,,,,-0.9932049830124575,-0.9992080693564522,,stress,100,20260810,0.779956,,
sobolB.idx100.case2b_prediction_inversion_boundary.stress.strong.util0.779956.inv0.923593.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.923593,,,,,,,-0.9931895573212258,-0.9993330739732118,,stress,100,20260810,0.779956,,
sobolB.idx101.case2b_prediction_inversion_boundary.stress.moderate.util0.940654.inv0.240675.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.240675,,,,,,,0.17190177041690463,-0.09136018680677174,,stress,101,20260810,0.940654,,
sobolB.idx101.case2b_prediction_inversion_boundary.stress.moderate.util0.940654.inv0.240675.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.240675,,,,,,,0.17190177041690463,-0.09884916884416524,,stress,101,20260810,0.940654,,
sobolB.idx101.case2b_prediction_inversion_boundary.stress.moderate.util0.940654.inv0.240675.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.240675,,,,,,,0.1665719158612848,-0.09920226811574061,,stress,101,20260810,0.940654,,
sobolB.idx101.case2b_prediction_inversion_boundary.stress.moderate.util0.940654.inv0.240675.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.240675,,,,,,,0.17056474614945807,-0.09892706248610184,,stress,101,20260810,0.940654,,
sobolB.idx101.case2b_prediction_inversion_boundary.stress.strong.util0.940654.inv0.240675.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.240675,,,,,,,0.171671388101983,-0.09632645121849555,,stress,101,20260810,0.940654,,
sobolB.idx101.case2b_prediction_inversion_boundary.stress.strong.util0.940654.inv0.240675.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.240675,,,,,,,0.16855203619909503,-0.09897743692341891,,stress,101,20260810,0.940654,,
sobolB.idx101.case2b_prediction_inversion_boundary.stress.strong.util0.940654.inv0.240675.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.240675,,,,,,,0.16855203619909503,-0.09897743692341891,,stress,101,20260810,0.940654,,
sobolB.idx101.case2b_prediction_inversion_boundary.stress.strong.util0.940654.inv0.240675.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.240675,,,,,,,0.1712018140589569,-0.0963569165786695,,stress,101,20260810,0.940654,,
sobolB.idx102.case2b_prediction_inversion_boundary.stress.moderate.util0.984324.inv0.725918.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.725918,,,,,,,-0.8672768878718535,-0.9613460095071303,,stress,102,20260810,0.984324,,
sobolB.idx102.case2b_prediction_inversion_boundary.stress.moderate.util0.984324.inv0.725918.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.725918,,,,,,,-0.8671248568155785,-0.9620559292822597,,stress,102,20260810,0.984324,,
sobolB.idx102.case2b_prediction_inversion_boundary.stress.moderate.util0.984324.inv0.725918.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.725918,,,,,,,-0.8665145464917284,-0.9622258665258357,,stress,102,20260810,0.984324,,
sobolB.idx102.case2b_prediction_inversion_boundary.stress.moderate.util0.984324.inv0.725918.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.725918,,,,,,,-0.8674285714285714,-0.9621692239270622,,stress,102,20260810,0.984324,,
sobolB.idx102.case2b_prediction_inversion_boundary.stress.strong.util0.984324.inv0.725918.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.725918,,,,,,,-0.8651558073654391,-0.9622085753188651,,stress,102,20260810,0.984324,,
sobolB.idx102.case2b_prediction_inversion_boundary.stress.strong.util0.984324.inv0.725918.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.725918,,,,,,,-0.8653084323712507,-0.9622374124708235,,stress,102,20260810,0.984324,,
sobolB.idx102.case2b_prediction_inversion_boundary.stress.strong.util0.984324.inv0.725918.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.725918,,,,,,,-0.8653084323712507,-0.9622374124708235,,stress,102,20260810,0.984324,,
sobolB.idx102.case2b_prediction_inversion_boundary.stress.strong.util0.984324.inv0.725918.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.725918,,,,,,,-0.8650028360748724,-0.9621797365642196,,stress,102,20260810,0.984324,,
sobolB.idx103.case2b_prediction_inversion_boundary.stress.moderate.util0.513666.inv0.407135.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.407135,,,,,,,-0.28685714285714287,-0.5681761320990741,,stress,103,20260810,0.513666,,
sobolB.idx103.case2b_prediction_inversion_boundary.stress.moderate.util0.513666.inv0.407135.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.407135,,,,,,,-0.2875929102344197,-0.5681603380219048,,stress,103,20260810,0.513666,,
sobolB.idx103.case2b_prediction_inversion_boundary.stress.moderate.util0.513666.inv0.407135.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.407135,,,,,,,-0.2923777019340159,-0.5685854851710815,,stress,103,20260810,0.513666,,
sobolB.idx103.case2b_prediction_inversion_boundary.stress.moderate.util0.513666.inv0.407135.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.407135,,,,,,,-0.2899543378995434,-0.5683233266622193,,stress,103,20260810,0.513666,,
sobolB.idx103.case2b_prediction_inversion_boundary.stress.strong.util0.513666.inv0.407135.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.407135,,,,,,,-0.28725212464589234,-0.5681773973935031,,stress,103,20260810,0.513666,,
sobolB.idx103.case2b_prediction_inversion_boundary.stress.strong.util0.513666.inv0.407135.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.407135,,,,,,,-0.288058856819468,-0.5682171835056129,,stress,103,20260810,0.513666,,
sobolB.idx103.case2b_prediction_inversion_boundary.stress.strong.util0.513666.inv0.407135.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.407135,,,,,,,-0.2895927601809955,-0.5683005446259863,,stress,103,20260810,0.513666,,
sobolB.idx103.case2b_prediction_inversion_boundary.stress.strong.util0.513666.inv0.407135.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.407135,,,,,,,-0.28798185941043086,-0.5682209748235425,,stress,103,20260810,0.513666,,
sobolB.idx104.case2b_prediction_inversion_boundary.stress.moderate.util0.559826.inv0.835824.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.835824,,,,,,,-0.9507445589919816,-0.9896589108498037,,stress,104,20260810,0.559826,,
sobolB.idx104.case2b_prediction_inversion_boundary.stress.moderate.util0.559826.inv0.835824.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.835824,,,,,,,-0.9495702005730658,-0.9899788736309558,,stress,104,20260810,0.559826,,
sobolB.idx104.case2b_prediction_inversion_boundary.stress.moderate.util0.559826.inv0.835824.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.835824,,,,,,,-0.9520821448944666,-0.9908552686438559,,stress,104,20260810,0.559826,,
sobolB.idx104.case2b_prediction_inversion_boundary.stress.moderate.util0.559826.inv0.835824.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.835824,,,,,,,-0.9496279336004579,-0.9899794307315988,,stress,104,20260810,0.559826,,
sobolB.idx104.case2b_prediction_inversion_boundary.stress.strong.util0.559826.inv0.835824.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.835824,,,,,,,-0.9489795918367347,-0.990746658515575,,stress,104,20260810,0.559826,,
sobolB.idx104.case2b_prediction_inversion_boundary.stress.strong.util0.559826.inv0.835824.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.835824,,,,,,,-0.9501980758347481,-0.990858063799044,,stress,104,20260810,0.559826,,
sobolB.idx104.case2b_prediction_inversion_boundary.stress.strong.util0.559826.inv0.835824.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.835824,,,,,,,-0.9501980758347481,-0.990858063799044,,stress,104,20260810,0.559826,,
sobolB.idx104.case2b_prediction_inversion_boundary.stress.strong.util0.559826.inv0.835824.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.835824,,,,,,,-0.9489216799091941,-0.9907186127938644,,stress,104,20260810,0.559826,,
sobolB.idx105.case2b_prediction_inversion_boundary.stress.moderate.util0.994451.inv0.015942.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.015942,,,,,,,1.0,0.9999999999999998,,stress,105,20260810,0.994451,,
sobolB.idx105.case2b_prediction_inversion_boundary.stress.moderate.util0.994451.inv0.015942.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.015942,,,,,,,1.0,1.0,,stress,105,20260810,0.994451,,
sobolB.idx105.case2b_prediction_inversion_boundary.stress.moderate.util0.994451.inv0.015942.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.015942,,,,,,,1.0,0.9999999999999998,,stress,105,20260810,0.994451,,
sobolB.idx105.case2b_prediction_inversion_boundary.stress.moderate.util0.994451.inv0.015942.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.015942,,,,,,,1.0,1.0,,stress,105,20260810,0.994451,,
sobolB.idx105.case2b_prediction_inversion_boundary.stress.strong.util0.994451.inv0.015942.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.015942,,,,,,,1.0,1.0,,stress,105,20260810,0.994451,,
sobolB.idx105.case2b_prediction_inversion_boundary.stress.strong.util0.994451.inv0.015942.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.015942,,,,,,,1.0,0.9999999999999998,,stress,105,20260810,0.994451,,
sobolB.idx105.case2b_prediction_inversion_boundary.stress.strong.util0.994451.inv0.015942.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.015942,,,,,,,1.0,0.9999999999999998,,stress,105,20260810,0.994451,,
sobolB.idx105.case2b_prediction_inversion_boundary.stress.strong.util0.994451.inv0.015942.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.015942,,,,,,,1.0,1.0,,stress,105,20260810,0.994451,,
sobolB.idx106.case2b_prediction_inversion_boundary.stress.moderate.util0.875743.inv0.501429.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.501429,,,,,,,-0.5082904516866781,-0.7501737414171739,,stress,106,20260810,0.875743,,
sobolB.idx106.case2b_prediction_inversion_boundary.stress.moderate.util0.875743.inv0.501429.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.501429,,,,,,,-0.5077275329135661,-0.7500416967810086,,stress,106,20260810,0.875743,,
sobolB.idx106.case2b_prediction_inversion_boundary.stress.moderate.util0.875743.inv0.501429.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.501429,,,,,,,-0.5128059191804212,-0.7505628596047473,,stress,106,20260810,0.875743,,
sobolB.idx106.case2b_prediction_inversion_boundary.stress.moderate.util0.875743.inv0.501429.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.501429,,,,,,,-0.5125570776255708,-0.7503891483211028,,stress,106,20260810,0.875743,,
sobolB.idx106.case2b_prediction_inversion_boundary.stress.strong.util0.875743.inv0.501429.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.501429,,,,,,,-0.5082152974504249,-0.7501875677327924,,stress,106,20260810,0.875743,,
sobolB.idx106.case2b_prediction_inversion_boundary.stress.strong.util0.875743.inv0.501429.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.501429,,,,,,,-0.5087719298245614,-0.7502222963209959,,stress,106,20260810,0.875743,,
sobolB.idx106.case2b_prediction_inversion_boundary.stress.strong.util0.875743.inv0.501429.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.501429,,,,,,,-0.5101809954751131,-0.7503056574413692,,stress,106,20260810,0.875743,,
sobolB.idx106.case2b_prediction_inversion_boundary.stress.strong.util0.875743.inv0.501429.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.501429,,,,,,,-0.5090702947845805,-0.7502362029678209,,stress,106,20260810,0.875743,,
sobolB.idx107.case2b_prediction_inversion_boundary.stress.moderate.util0.75108.inv0.319121.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.319121,,,,,,,-0.11707595659623073,-0.403330275484391,,stress,107,20260810,0.75108,,
sobolB.idx107.case2b_prediction_inversion_boundary.stress.moderate.util0.75108.inv0.319121.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.319121,,,,,,,-0.11606632361349342,-0.40530661032968257,,stress,107,20260810,0.75108,,
sobolB.idx107.case2b_prediction_inversion_boundary.stress.moderate.util0.75108.inv0.319121.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.319121,,,,,,,-0.1217292377701934,-0.4079272868777274,,stress,107,20260810,0.75108,,
sobolB.idx107.case2b_prediction_inversion_boundary.stress.moderate.util0.75108.inv0.319121.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.319121,,,,,,,-0.1187214611872146,-0.40766066266399814,,stress,107,20260810,0.75108,,
sobolB.idx107.case2b_prediction_inversion_boundary.stress.strong.util0.75108.inv0.319121.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.319121,,,,,,,-0.11728045325779037,-0.4075638424986801,,stress,107,20260810,0.75108,,
sobolB.idx107.case2b_prediction_inversion_boundary.stress.strong.util0.75108.inv0.319121.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.319121,,,,,,,-0.11827956989247312,-0.4076080915860842,,stress,107,20260810,0.75108,,
sobolB.idx107.case2b_prediction_inversion_boundary.stress.strong.util0.75108.inv0.319121.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.319121,,,,,,,-0.11990950226244344,-0.4076914527064577,,stress,107,20260810,0.75108,,
sobolB.idx107.case2b_prediction_inversion_boundary.stress.strong.util0.75108.inv0.319121.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.319121,,,,,,,-0.11791383219954649,-0.4076029567053855,,stress,107,20260810,0.75108,,
sobolB.idx108.case2b_prediction_inversion_boundary.stress.moderate.util0.671539.inv0.651592.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.651592,,,,,,,-0.7884505431675243,-0.9261390487309925,,stress,108,20260810,0.671539,,
sobolB.idx108.case2b_prediction_inversion_boundary.stress.moderate.util0.671539.inv0.651592.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.651592,,,,,,,-0.7882083571837436,-0.9260021126369045,,stress,108,20260810,0.671539,,
sobolB.idx108.case2b_prediction_inversion_boundary.stress.moderate.util0.671539.inv0.651592.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.651592,,,,,,,-0.7879133409350056,-0.9261750562859604,,stress,108,20260810,0.671539,,
sobolB.idx108.case2b_prediction_inversion_boundary.stress.moderate.util0.671539.inv0.651592.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.651592,,,,,,,-0.7897142857142857,-0.9261452079163885,,stress,108,20260810,0.671539,,
sobolB.idx108.case2b_prediction_inversion_boundary.stress.strong.util0.671539.inv0.651592.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.651592,,,,,,,-0.7858356940509915,-0.9260844193736628,,stress,108,20260810,0.671539,,
sobolB.idx108.case2b_prediction_inversion_boundary.stress.strong.util0.671539.inv0.651592.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.651592,,,,,,,-0.7860780984719864,-0.9261142603089918,,stress,108,20260810,0.671539,,
sobolB.idx108.case2b_prediction_inversion_boundary.stress.strong.util0.671539.inv0.651592.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.651592,,,,,,,-0.7860780984719864,-0.9261142603089918,,stress,108,20260810,0.671539,,
sobolB.idx108.case2b_prediction_inversion_boundary.stress.strong.util0.671539.inv0.651592.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.651592,,,,,,,-0.7868480725623582,-0.9261379425332075,,stress,108,20260810,0.671539,,
sobolB.idx109.case2b_prediction_inversion_boundary.stress.moderate.util0.805284.inv0.46537.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.46537,,,,,,,-0.43853630646083475,-0.6950073666360881,,stress,109,20260810,0.805284,,
sobolB.idx109.case2b_prediction_inversion_boundary.stress.moderate.util0.805284.inv0.46537.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.46537,,,,,,,-0.4378935317687464,-0.6948768555067549,,stress,109,20260810,0.805284,,
sobolB.idx109.case2b_prediction_inversion_boundary.stress.moderate.util0.805284.inv0.46537.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.46537,,,,,,,-0.4433693796243597,-0.6954026183394946,,stress,109,20260810,0.805284,,
sobolB.idx109.case2b_prediction_inversion_boundary.stress.moderate.util0.805284.inv0.46537.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.46537,,,,,,,-0.4429223744292237,-0.6969646430953969,,stress,109,20260810,0.805284,,
sobolB.idx109.case2b_prediction_inversion_boundary.stress.strong.util0.805284.inv0.46537.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.46537,,,,,,,-0.43909348441926344,-0.6967793925584238,,stress,109,20260810,0.805284,,
