absolute_winner_margin,best_policy,best_value,classification,max_min_spread,objective_name,relative_winner_margin,second_best_policy,second_best_value,shape,tie_set,window_idx
0.0,vllm_faithful,105.26315789473686,NEAR_TIE,55.263157894736864,slo_success_throughput,0.0,sarathi_faithful,105.26315789473686,kv_pressure_admission_order,"['best_fit', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",39
-0.0,vllm_faithful,0.0372,NEAR_TIE,0.005999999999999998,p95_latency,-0.0,sarathi_faithful,0.0372,kv_pressure_admission_order,"['best_fit', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",39
0.19999999999999996,edf,1.0,STRONGLY_DISCRIMINATIVE,0.6,slo_attainment,0.19999999999999996,vllm_faithful,0.8,kv_pressure_admission_order,['edf'],39
0.0,vllm_faithful,131.57894736842107,NEAR_TIE,27.412280701754398,request_throughput,0.0,sarathi_faithful,131.57894736842107,kv_pressure_admission_order,"['best_fit', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",39
0.0,vllm_faithful,0.5,NEAR_TIE,0.5,weighted_goodput,0.0,sarathi_faithful,0.5,same_arrival_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",40
0.0,vllm_faithful,0.5,NEAR_TIE,0.5,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,0.5,same_arrival_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",40
0.0,weighted_shortest_processing,17.857142857142858,NEAR_TIE,3.7726358148893375,slo_success_throughput,0.0,estimated_service_time_first,17.857142857142858,same_arrival_heterogeneous_cluster,"['estimated_service_time_first', 'weighted_shortest_processing']",40
-0.0,weighted_shortest_processing,0.0563,NEAR_TIE,0.013850000000000001,p95_latency,-0.0,estimated_service_time_first,0.0563,same_arrival_heterogeneous_cluster,"['estimated_service_time_first', 'weighted_shortest_processing']",40
0.0,vllm_faithful,0.5,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,0.5,same_arrival_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",40
0.0,weighted_shortest_processing,35.714285714285715,NEAR_TIE,7.545271629778675,request_throughput,0.0,estimated_service_time_first,35.714285714285715,same_arrival_heterogeneous_cluster,"['estimated_service_time_first', 'weighted_shortest_processing']",40
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,sarathi_faithful,1.0,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",41
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,1.0,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",41
0.0,vllm_faithful,129.62962962962962,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_success_throughput,0.0,sarathi_faithful,129.62962962962962,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",41
-0.0,vllm_faithful,0.0358,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,p95_latency,-0.0,sarathi_faithful,0.0358,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",41
0.0,vllm_faithful,1.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,1.0,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",41
0.0,vllm_faithful,129.62962962962962,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,request_throughput,0.0,sarathi_faithful,129.62962962962962,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",41
0.16666666666666663,edf,1.0,STRONGLY_DISCRIMINATIVE,1.0,weighted_goodput,0.16666666666666663,admission_control,0.8333333333333334,admission_reorder_boundary,['edf'],42
0.16666666666666663,edf,1.0,STRONGLY_DISCRIMINATIVE,1.0,arrival_normalized_weighted_goodput,0.16666666666666663,admission_control,0.8333333333333334,admission_reorder_boundary,['edf'],42
7.692307692307708,edf,200.0,STRONGLY_DISCRIMINATIVE,75.0,slo_success_throughput,0.03846153846153854,weighted_shortest_processing,192.3076923076923,admission_reorder_boundary,['edf'],42
-0.0,vllm_faithful,0.0225,NEAR_TIE,0.0045000000000000005,p95_latency,-0.0,sarathi_faithful,0.0225,admission_reorder_boundary,"['best_fit', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful']",42
0.16666666666666663,edf,1.0,STRONGLY_DISCRIMINATIVE,0.5,slo_attainment,0.16666666666666663,admission_control,0.8333333333333334,admission_reorder_boundary,['edf'],42
0.0,vllm_faithful,250.0,NEAR_TIE,50.0,request_throughput,0.0,sarathi_faithful,250.0,admission_reorder_boundary,"['best_fit', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful']",42
0.0,vllm_faithful,1.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,weighted_goodput,0.0,sarathi_faithful,1.0,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'scorpio_style_slo_guard', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",43
0.0,vllm_faithful,1.0,NEAR_TIE,0.3846153846153846,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,1.0,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",43
0.0,vllm_faithful,812.5,NEAR_TIE,809.5678517432538,slo_success_throughput,0.0,sarathi_faithful,812.5,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",43
0.00010000000000000113,scorpio_style_slo_guard,0.011000000000000003,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.00010000000000000113,p95_latency,0.009090909090909191,vllm_faithful,0.011100000000000004,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'scorpio_style_slo_guard', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",43
0.0,vllm_faithful,1.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,1.0,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'scorpio_style_slo_guard', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",43
0.0,vllm_faithful,812.5,NEAR_TIE,807.7352590827874,request_throughput,0.0,sarathi_faithful,812.5,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",43
0.0,edf,0.4,NEAR_TIE,0.4,weighted_goodput,0.0,weighted_shortest_processing,0.4,kv_pressure_admission_order,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",44
0.0,edf,0.4,NEAR_TIE,0.4,arrival_normalized_weighted_goodput,0.0,weighted_shortest_processing,0.4,kv_pressure_admission_order,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",44
0.0,weighted_shortest_processing,29.850746268656714,NEAR_TIE,15.766239226403194,slo_success_throughput,0.0,estimated_service_time_first,29.850746268656714,kv_pressure_admission_order,"['estimated_service_time_first', 'weighted_shortest_processing']",44
-0.0,weighted_shortest_processing,0.0648,NEAR_TIE,0.006800000000000014,p95_latency,-0.0,estimated_service_time_first,0.0648,kv_pressure_admission_order,"['estimated_service_time_first', 'weighted_shortest_processing']",44
0.0,edf,0.4,NEAR_TIE,0.20000000000000007,slo_attainment,0.0,weighted_shortest_processing,0.4,kv_pressure_admission_order,"['edf', 'estimated_service_time_first', 'weighted_shortest_processing']",44
0.0,weighted_shortest_processing,74.62686567164178,NEAR_TIE,4.20433046037418,request_throughput,0.0,estimated_service_time_first,74.62686567164178,kv_pressure_admission_order,"['estimated_service_time_first', 'weighted_shortest_processing']",44
0.16666666666666674,edf,0.8333333333333334,STRONGLY_DISCRIMINATIVE,0.8333333333333334,weighted_goodput,0.20000000000000007,weighted_shortest_processing,0.6666666666666666,same_arrival_heterogeneous_cluster,['edf'],45
0.16666666666666674,edf,0.8333333333333334,STRONGLY_DISCRIMINATIVE,0.8333333333333334,arrival_normalized_weighted_goodput,0.20000000000000007,weighted_shortest_processing,0.6666666666666666,same_arrival_heterogeneous_cluster,['edf'],45
3.191489361702132,edf,53.19148936170213,STRONGLY_DISCRIMINATIVE,20.582793709528218,slo_success_throughput,0.060000000000000074,weighted_shortest_processing,50.0,same_arrival_heterogeneous_cluster,['edf'],45
-0.0,weighted_shortest_processing,0.0765,NEAR_TIE,0.01475,p95_latency,-0.0,estimated_service_time_first,0.0765,same_arrival_heterogeneous_cluster,"['estimated_service_time_first', 'weighted_shortest_processing']",45
0.16666666666666663,edf,0.8333333333333334,STRONGLY_DISCRIMINATIVE,0.33333333333333337,slo_attainment,0.19999999999999996,weighted_shortest_processing,0.6666666666666667,same_arrival_heterogeneous_cluster,['edf'],45
0.0,weighted_shortest_processing,75.0,NEAR_TIE,11.170212765957444,request_throughput,0.0,estimated_service_time_first,75.0,same_arrival_heterogeneous_cluster,"['estimated_service_time_first', 'weighted_shortest_processing']",45
0.0,vllm_faithful,0.8571428571428571,NEAR_TIE,0.8571428571428571,weighted_goodput,0.0,sarathi_faithful,0.8571428571428571,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",46
0.0,vllm_faithful,0.8571428571428571,NEAR_TIE,0.8571428571428571,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,0.8571428571428571,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",46
0.0,vllm_faithful,150.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_success_throughput,0.0,sarathi_faithful,150.0,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",46
-0.0,vllm_faithful,0.0342,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,p95_latency,-0.0,sarathi_faithful,0.0342,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",46
0.0,vllm_faithful,0.8571428571428572,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,0.8571428571428572,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",46
0.0,vllm_faithful,175.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,request_throughput,0.0,sarathi_faithful,175.0,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",46
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,sarathi_faithful,1.0,admission_reorder_boundary,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",47
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,1.0,admission_reorder_boundary,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",47
0.0,vllm_faithful,185.1851851851852,NEAR_TIE,6.613756613756635,slo_success_throughput,0.0,sarathi_faithful,185.1851851851852,admission_reorder_boundary,"['admission_control', 'best_fit', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful']",47
-0.0,admission_control,0.0274,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0007999999999999986,p95_latency,-0.0,weighted_shortest_processing,0.0274,admission_reorder_boundary,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",47
0.0,vllm_faithful,1.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,1.0,admission_reorder_boundary,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",47
0.0,vllm_faithful,185.1851851851852,NEAR_TIE,6.613756613756635,request_throughput,0.0,sarathi_faithful,185.1851851851852,admission_reorder_boundary,"['admission_control', 'best_fit', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful']",47
0.40740740740740744,scorpio_style_slo_guard,1.0,STRONGLY_DISCRIMINATIVE,0.40740740740740744,weighted_goodput,0.40740740740740744,vllm_faithful,0.5925925925925926,long_prefill_overlap,['scorpio_style_slo_guard'],48
0.03703703703703709,scorpio_style_slo_guard,0.6296296296296297,STRONGLY_DISCRIMINATIVE,0.03703703703703709,arrival_normalized_weighted_goodput,0.05882352941176479,vllm_faithful,0.5925925925925926,long_prefill_overlap,['scorpio_style_slo_guard'],48
0.0,vllm_faithful,444.44444444444434,NEAR_TIE,442.31435415515006,slo_success_throughput,0.0,sarathi_faithful,444.44444444444434,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",48
0.0197,scorpio_style_slo_guard,0.011000000000000003,STRONGLY_DISCRIMINATIVE,0.0197,p95_latency,1.7909090909090903,vllm_faithful,0.0307,long_prefill_overlap,['scorpio_style_slo_guard'],48
0.40740740740740744,scorpio_style_slo_guard,1.0,STRONGLY_DISCRIMINATIVE,0.40740740740740744,slo_attainment,0.40740740740740744,vllm_faithful,0.5925925925925926,long_prefill_overlap,['scorpio_style_slo_guard'],48
0.0,vllm_faithful,749.9999999999999,NEAR_TIE,746.6169154228854,request_throughput,0.0,sarathi_faithful,749.9999999999999,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",48
0.0,vllm_faithful,0.3333333333333333,NEAR_TIE,0.3333333333333333,weighted_goodput,0.0,sarathi_faithful,0.3333333333333333,kv_pressure_admission_order,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",49
0.0,vllm_faithful,0.3333333333333333,NEAR_TIE,0.3333333333333333,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,0.3333333333333333,kv_pressure_admission_order,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",49
0.0,vllm_faithful,17.391304347826086,NEAR_TIE,9.578804347826086,slo_success_throughput,0.0,sarathi_faithful,17.391304347826086,kv_pressure_admission_order,"['best_fit', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",49
-0.0,weighted_shortest_processing,0.1095,NEAR_TIE,0.01525,p95_latency,-0.0,estimated_service_time_first,0.1095,kv_pressure_admission_order,"['best_fit', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",49
0.0,vllm_faithful,0.33333333333333337,NEAR_TIE,0.16666666666666674,slo_attainment,0.0,sarathi_faithful,0.33333333333333337,kv_pressure_admission_order,"['best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",49
0.0,vllm_faithful,52.17391304347826,NEAR_TIE,6.020066889632105,request_throughput,0.0,sarathi_faithful,52.17391304347826,kv_pressure_admission_order,"['best_fit', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",49
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,sarathi_faithful,1.0,same_arrival_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",50
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,1.0,same_arrival_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",50
0.0,vllm_faithful,71.42857142857143,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_success_throughput,0.0,sarathi_faithful,71.42857142857143,same_arrival_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",50
-0.0,vllm_faithful,0.0287,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,p95_latency,-0.0,sarathi_faithful,0.0287,same_arrival_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",50
0.0,vllm_faithful,1.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,1.0,same_arrival_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",50
0.0,vllm_faithful,71.42857142857143,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,request_throughput,0.0,sarathi_faithful,71.42857142857143,same_arrival_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",50
0.0,vllm_faithful,0.14285714285714285,NEAR_TIE,0.14285714285714285,weighted_goodput,0.0,sarathi_faithful,0.14285714285714285,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",51
0.0,vllm_faithful,0.14285714285714285,NEAR_TIE,0.14285714285714285,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,0.14285714285714285,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",51
0.0,vllm_faithful,4.385964912280701,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_success_throughput,0.0,sarathi_faithful,4.385964912280701,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",51
-0.0,vllm_faithful,0.2011,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,p95_latency,-0.0,sarathi_faithful,0.2011,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",51
0.0,vllm_faithful,0.1428571428571429,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,0.1428571428571429,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",51
0.0,vllm_faithful,30.70175438596491,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,request_throughput,0.0,sarathi_faithful,30.70175438596491,closely_spaced_heterogeneous_cluster,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",51
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,weighted_goodput,0.0,sarathi_faithful,1.0,admission_reorder_boundary,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",52
0.0,vllm_faithful,1.0,NEAR_TIE,1.0,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,1.0,admission_reorder_boundary,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",52
0.0,vllm_faithful,428.57142857142856,NEAR_TIE,53.571428571428555,slo_success_throughput,0.0,sarathi_faithful,428.57142857142856,admission_reorder_boundary,"['best_fit', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful']",52
-0.0,vllm_faithful,0.0078,NEAR_TIE,0.0010000000000000009,p95_latency,-0.0,sarathi_faithful,0.0078,admission_reorder_boundary,"['best_fit', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",52
0.0,vllm_faithful,1.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,1.0,admission_reorder_boundary,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",52
0.0,vllm_faithful,428.57142857142856,NEAR_TIE,53.571428571428555,request_throughput,0.0,sarathi_faithful,428.57142857142856,admission_reorder_boundary,"['best_fit', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful']",52
0.0,vllm_faithful,1.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,weighted_goodput,0.0,sarathi_faithful,1.0,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'scorpio_style_slo_guard', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",53
0.0,vllm_faithful,1.0,NEAR_TIE,0.2222222222222222,arrival_normalized_weighted_goodput,0.0,sarathi_faithful,1.0,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",53
0.0,vllm_faithful,94.73684210526315,NEAR_TIE,93.64882363115355,slo_success_throughput,0.0,sarathi_faithful,94.73684210526315,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",53
0.012999999999999998,scorpio_style_slo_guard,0.081,STRONGLY_DISCRIMINATIVE,0.012999999999999998,p95_latency,0.1604938271604938,vllm_faithful,0.094,long_prefill_overlap,['scorpio_style_slo_guard'],53
0.0,vllm_faithful,1.0,ALL_COMPLETE_OR_EFFECTIVELY_TIED,0.0,slo_attainment,0.0,sarathi_faithful,1.0,long_prefill_overlap,"['admission_control', 'best_fit', 'edf', 'estimated_service_time_first', 'fifo', 'multi_bin_batching', 'sarathi_faithful', 'scorpio_style_slo_guard', 'vllm_chunked_prefill_faithful', 'vllm_faithful', 'weighted_shortest_processing']",53
