all_alternatives_harmful,all_alternatives_zero,axis,beneficial_opportunity,condition_id,max_a_lat,mean_ref_latency,mixed_beneficial_and_harmful,num_non_sbs_branches,oracle_headroom,p95_ref_latency,source_dataset,state_id,window_index
0,0,kv_capacity,1,kv_16000,0.011304347826086983,0.058124153303063475,0,1,0.011304347826086983,0.17822787036895738,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2988,11
0,0,kv_capacity,1,kv_16000,0.01121739130434786,0.0582111098248026,0,1,0.01121739130434786,0.17912787036895728,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2989,11
0,0,kv_capacity,1,kv_16000,0.011130434782608702,0.058298066346541756,0,1,0.011130434782608702,0.1800278703689576,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2990,11
0,0,kv_capacity,1,kv_16000,0.008636363636363657,0.06118766056407587,0,1,0.008636363636363657,0.2117704741477968,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3018,11
0,0,kv_capacity,1,kv_16000,0.008454545454545478,0.061369478745894046,0,1,0.008454545454545478,0.21272047414779668,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3019,11
0,0,kv_capacity,1,kv_16000,0.0082727272727273,0.061551296927712225,0,1,0.0082727272727273,0.21367047414779658,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3020,11
0,0,kv_capacity,1,kv_16000,0.008090909090909114,0.06173311510953041,0,1,0.008090909090909114,0.21462047414779648,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3021,11
0,0,kv_capacity,1,kv_16000,0.007909090909090935,0.06191493329134859,0,1,0.007909090909090935,0.2155704741477968,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3022,11
0,0,kv_capacity,1,kv_16000,0.007727272727272749,0.062096751473166775,0,1,0.007727272727272749,0.21652047414779668,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3023,11
0,0,kv_capacity,1,kv_16000,0.0075454545454545704,0.062278569654984954,0,1,0.0075454545454545704,0.21747047414779658,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3024,11
0,0,kv_capacity,1,kv_16000,0.0073636363636364055,0.06246038783680312,0,1,0.0073636363636364055,0.21842047414779647,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3025,11
0,0,kv_capacity,1,kv_16000,0.007181818181818206,0.06264220601862132,0,1,0.007181818181818206,0.21937047414779678,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3026,11
0,0,kv_capacity,1,kv_16000,0.006954545454545477,0.06286947874589405,0,1,0.006954545454545477,0.22032047414779668,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3027,11
0,0,kv_capacity,1,kv_16000,0.007909090909090935,0.06191493329134859,0,1,0.007909090909090935,0.22127047414779658,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3028,11
0,0,kv_capacity,1,kv_16000,0.00772727272727277,0.062096751473166754,0,1,0.00772727272727277,0.22222047414779647,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3029,11
0,0,kv_capacity,1,kv_16000,0.0075000000000000275,0.0623240242004395,0,1,0.0075000000000000275,0.22317047414779678,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3030,11
0,0,kv_capacity,1,kv_16000,0.007272727272727306,0.06255129692771222,0,1,0.007272727272727306,0.22412047414779668,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3031,11
0,0,kv_capacity,1,kv_16000,0.008227272727272757,0.06159675147316677,0,1,0.008227272727272757,0.22507047414779657,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3032,11
0,0,kv_capacity,1,kv_16000,0.008818181818181864,0.06100584238225766,0,1,0.008818181818181864,0.22602047414779647,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3033,11
0,0,kv_capacity,1,kv_16000,0.008636363636363643,0.06118766056407588,0,1,0.008636363636363643,0.22697047414779678,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3034,11
0,0,kv_capacity,1,kv_16000,0.008454545454545478,0.061369478745894046,0,1,0.008454545454545478,0.22792047414779668,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3035,11
0,0,kv_capacity,1,kv_16000,0.0082727272727273,0.061551296927712225,0,1,0.0082727272727273,0.22887047414779657,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3036,11
0,0,kv_capacity,1,kv_16000,0.00847368421052637,0.06704702297009921,0,1,0.00847368421052637,0.28902287826538053,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3073,11
0,0,kv_capacity,1,kv_16000,0.008315789473684276,0.0672049177069413,0,1,0.008315789473684276,0.28992287826538043,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3074,11
0,0,kv_capacity,1,kv_16000,0.008157894736842142,0.06736281244378343,0,1,0.008157894736842142,0.2908228782653807,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3075,11
0,0,kv_capacity,1,kv_16000,0.008000000000000035,0.06752070718062554,0,1,0.008000000000000035,0.2917228782653806,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3076,11
0,0,kv_capacity,1,kv_16000,0.007842105263157942,0.06767860191746763,0,1,0.007842105263157942,0.2926228782653805,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3077,11
0,0,kv_capacity,1,kv_16000,0.007684210526315849,0.06783649665430973,0,1,0.007684210526315849,0.2935228782653804,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3078,11
0,0,kv_capacity,1,kv_16000,0.007526315789473714,0.06799439139115186,0,1,0.007526315789473714,0.2944228782653807,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3079,11
0,0,kv_capacity,1,kv_16000,0.007368421052631607,0.06815228612799397,0,1,0.007368421052631607,0.2953228782653806,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3080,11
0,0,kv_capacity,1,kv_16000,0.007210526315789528,0.06831018086483605,0,1,0.007210526315789528,0.2962228782653805,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3081,11
0,0,kv_capacity,1,kv_16000,0.007052631578947435,0.06846807560167814,0,1,0.007052631578947435,0.2971228782653804,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3082,11
0,0,kv_capacity,1,kv_16000,0.006894736842105301,0.06862597033852028,0,1,0.006894736842105301,0.29802287826538076,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3083,11
0,0,kv_capacity,1,kv_16000,0.006736842105263194,0.06878386507536238,0,1,0.006736842105263194,0.29892287826538066,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3084,11
0,0,kv_capacity,1,kv_16000,0.006578947368421101,0.06894175981220448,0,1,0.006578947368421101,0.29982287826538057,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3085,11
0,0,kv_capacity,1,kv_16000,0.006421052631579008,0.06909965454904657,0,1,0.006421052631579008,0.30072287826538047,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3086,11
0,0,kv_capacity,1,kv_16000,0.006263157894736873,0.0692575492858887,0,1,0.006263157894736873,0.30162287826538076,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3087,11
0,0,kv_capacity,1,kv_16000,0.007368421052631635,0.06815228612799394,0,1,0.007368421052631635,0.30252287826538066,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3088,11
0,0,kv_capacity,1,kv_16000,0.007210526315789528,0.06831018086483605,0,1,0.007210526315789528,0.30342287826538056,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3089,11
0,0,kv_capacity,1,kv_16000,0.00700000000000002,0.06852070718062556,0,1,0.00700000000000002,0.30432287826538046,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3090,11
0,0,kv_capacity,1,kv_16000,0.007944444444444448,0.06866857931349017,0,1,0.007944444444444448,0.3121777784347534,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3091,11
0,0,kv_capacity,1,kv_16000,0.007722222222222255,0.06889080153571236,0,1,0.007722222222222255,0.3130277784347533,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3092,11
0,0,kv_capacity,1,kv_16000,0.008833333333333374,0.06777969042460125,0,1,0.008833333333333374,0.31387777843475323,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3093,11
0,0,kv_capacity,1,kv_16000,0.008666666666666697,0.06794635709126792,0,1,0.008666666666666697,0.31472777843475314,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3094,11
0,0,kv_capacity,1,kv_16000,0.008500000000000021,0.0681130237579346,0,1,0.008500000000000021,0.31557777843475343,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3095,11
0,0,kv_capacity,1,kv_16000,0.0082777777777778,0.06833524598015682,0,1,0.0082777777777778,0.31642777843475334,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3096,11
0,0,kv_capacity,1,kv_16000,0.008166666666666697,0.06844635709126792,0,1,0.008166666666666697,0.31727777843475324,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3097,11
0,0,kv_capacity,1,kv_16000,0.008533333333333379,0.07901949005126954,0,1,0.008533333333333379,0.37154247894287096,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3146,11
0,0,kv_capacity,1,kv_16000,0.008466666666666692,0.07908615671793623,0,1,0.008466666666666692,0.3722424789428712,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3147,11
0,0,kv_capacity,1,kv_16000,0.008400000000000032,0.07915282338460289,0,1,0.008400000000000032,0.37294247894287114,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3148,11
0,0,kv_capacity,1,kv_16000,0.008333333333333373,0.07921949005126955,0,1,0.008333333333333373,0.37364247894287106,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3149,11
0,0,kv_capacity,1,kv_16000,0.008266666666666714,0.07928615671793621,0,1,0.008266666666666714,0.374342478942871,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3150,11
0,0,kv_capacity,1,kv_16000,0.008200000000000027,0.0793528233846029,0,1,0.008200000000000027,0.3750424789428712,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3151,11
0,0,kv_capacity,1,kv_16000,0.008133333333333367,0.07941949005126955,0,1,0.008133333333333367,0.3757424789428711,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3152,11
0,0,kv_capacity,1,kv_16000,0.008066666666666708,0.07948615671793621,0,1,0.008066666666666708,0.37644247894287103,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3153,11
0,0,kv_capacity,1,kv_16000,0.008000000000000049,0.07955282338460287,0,1,0.008000000000000049,0.37714247894287095,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3154,11
0,0,kv_capacity,1,kv_16000,0.007933333333333348,0.07961949005126957,0,1,0.007933333333333348,0.3778424789428712,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3155,11
0,0,kv_capacity,1,kv_16000,0.007733333333333342,0.07981949005126958,0,1,0.007733333333333342,0.37854247894287113,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3156,11
0,0,kv_capacity,1,kv_16000,0.007800000000000001,0.07975282338460292,0,1,0.007800000000000001,0.37924247894287105,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3157,11
0,0,kv_capacity,1,kv_16000,0.007466666666666677,0.08008615671793624,0,1,0.007466666666666677,0.379942478942871,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3158,11
0,0,kv_capacity,1,kv_16000,0.008133333333333326,0.0794194900512696,0,1,0.008133333333333326,0.38064247894287123,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3159,11
0,0,kv_capacity,1,kv_16000,0.007800000000000001,0.07975282338460292,0,1,0.007800000000000001,0.38134247894287115,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3160,11
0,0,kv_capacity,1,kv_16000,0.007466666666666677,0.08008615671793624,0,1,0.007466666666666677,0.3820424789428711,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3161,11
0,0,kv_capacity,1,kv_16000,0.007133333333333353,0.08041949005126957,0,1,0.007133333333333353,0.382742478942871,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3162,11
0,0,kv_capacity,1,kv_16000,0.0068000000000000005,0.08075282338460292,0,1,0.0068000000000000005,0.3834424789428712,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3163,11
0,0,kv_capacity,1,kv_16000,0.006466666666666676,0.08108615671793624,0,1,0.006466666666666676,0.3841424789428711,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3164,11
0,0,kv_capacity,1,kv_16000,0.006133333333333352,0.08141949005126957,0,1,0.006133333333333352,0.38484247894287105,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3165,11
0,0,kv_capacity,1,kv_16000,0.0058000000000000135,0.08175282338460291,0,1,0.0058000000000000135,0.38554247894287097,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3166,11
0,0,kv_capacity,1,kv_16000,0.005466666666666689,0.08208615671793623,0,1,0.005466666666666689,0.3862424789428709,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3167,11
0,0,kv_capacity,1,kv_16000,0.005133333333333337,0.08241949005126958,0,1,0.005133333333333337,0.38694247894287115,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3168,11
0,0,kv_capacity,1,kv_16000,0.004800000000000013,0.08275282338460291,0,1,0.004800000000000013,0.38764247894287107,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3169,11
0,0,kv_capacity,1,kv_16000,0.004466666666666688,0.08308615671793623,0,1,0.004466666666666688,0.388342478942871,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3170,11
0,0,kv_capacity,1,kv_16000,0.004133333333333364,0.08341949005126956,0,1,0.004133333333333364,0.3890424789428709,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3171,11
0,0,kv_capacity,1,kv_16000,0.003799999999999998,0.08375282338460292,0,1,0.003799999999999998,0.3897424789428712,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3172,11
0,0,kv_capacity,1,kv_16000,0.0034666666666666734,0.08408615671793625,0,1,0.0034666666666666734,0.3904424789428711,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3173,11
0,0,kv_capacity,1,kv_16000,0.003133333333333349,0.08441949005126957,0,1,0.003133333333333349,0.391142478942871,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3174,11
0,0,kv_capacity,1,kv_16000,0.0028000000000000247,0.0847528233846029,0,1,0.0028000000000000247,0.39184247894287094,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3175,11
0,0,kv_capacity,1,kv_16000,0.0024666666666666726,0.08508615671793625,0,1,0.0024666666666666726,0.39254247894287114,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3176,11
0,0,kv_capacity,1,kv_16000,0.002133333333333348,0.08541949005126957,0,1,0.002133333333333348,0.39324247894287107,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3177,11
0,0,kv_capacity,1,kv_16000,0.00180000000000001,0.08575282338460291,0,1,0.00180000000000001,0.393942478942871,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3178,11
0,0,kv_capacity,1,kv_16000,0.0013333333333333114,0.08621949005126961,0,1,0.0013333333333333114,0.3946424789428709,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3179,11
0,0,kv_capacity,1,kv_16000,0.0008666666666666406,0.08668615671793628,0,1,0.0008666666666666406,0.39534247894287117,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3180,11
0,0,kv_capacity,1,kv_16000,0.0003999999999999976,0.08715282338460292,0,1,0.0003999999999999976,0.3960424789428711,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3181,11
1,0,kv_capacity,0,kv_16000,-6.666666666665932e-05,0.08761949005126958,0,1,0.0,0.396742478942871,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3182,11
1,0,kv_capacity,0,kv_16000,-0.0005333333333333579,0.08808615671793628,0,1,0.0,0.39744247894287094,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3183,11
1,0,kv_capacity,0,kv_16000,-0.0010000000000000286,0.08855282338460295,0,1,0.0,0.3981424789428712,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3184,11
1,0,kv_capacity,0,kv_16000,-0.0014666666666666717,0.08901949005126959,0,1,0.0,0.3988424789428711,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3185,11
0,0,kv_capacity,1,kv_16000,0.00013333333333331865,0.0874194900512696,0,1,0.00013333333333331865,0.39954247894287104,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3186,11
1,0,kv_capacity,0,kv_16000,-0.0001333333333333464,0.08768615671793627,0,1,0.0,0.40024247894287096,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3187,11
1,0,kv_capacity,0,kv_16000,-0.0004000000000000392,0.08795282338460296,0,1,0.0,0.40094247894287116,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3188,11
1,0,kv_capacity,0,kv_16000,-0.0006666666666667043,0.08821949005126963,0,1,0.0,0.4016424789428711,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3189,11
1,0,kv_capacity,0,kv_16000,-0.0010666666666666602,0.08861949005126958,0,1,0.0,0.402342478942871,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3190,11
1,0,kv_capacity,0,kv_16000,-0.0002666666666666928,0.08781949005126961,0,1,0.0,0.40304247894287093,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3191,11
0,0,kv_capacity,1,kv_16000,0.0001333333333332909,0.08741949005126963,0,1,0.0001333333333332909,0.4037424789428712,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3192,11
1,0,kv_capacity,0,kv_16000,-0.0004000000000000392,0.08795282338460296,0,1,0.0,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3196,11
1,0,kv_capacity,0,kv_16000,-0.0006000000000000172,0.08815282338460294,0,1,0.0,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3197,11
1,0,kv_capacity,0,kv_16000,-0.0007999999999999952,0.08835282338460292,0,1,0.0,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3198,11
0,0,kv_capacity,1,kv_16000,0.000800000000000009,0.08675282338460291,0,1,0.000800000000000009,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3199,11
0,0,kv_capacity,1,kv_16000,0.002866666666666684,0.08695282338460295,0,2,0.002866666666666684,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3200,11
0,0,kv_capacity,1,kv_16000,0.0029333333333333433,0.0870194900512696,0,2,0.0029333333333333433,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3201,11
0,0,kv_capacity,1,kv_16000,0.0029333333333333433,0.08708615671793626,0,2,0.0029333333333333433,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3202,11
0,0,kv_capacity,1,kv_16000,0.0003999999999999976,0.08715282338460292,0,1,0.0003999999999999976,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3203,11
0,0,kv_capacity,1,kv_16000,0.00039999999999995595,0.08715282338460296,0,1,0.00039999999999995595,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3204,11
0,0,kv_capacity,1,kv_16000,0.0003999999999999976,0.08715282338460292,0,1,0.0003999999999999976,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3205,11
0,0,kv_capacity,1,kv_16000,0.00033333333333333826,0.08721949005126958,0,1,0.00033333333333333826,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3206,11
0,0,kv_capacity,1,kv_16000,0.00026666666666667893,0.08728615671793624,0,1,0.00026666666666667893,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3207,11
0,0,kv_capacity,1,kv_16000,0.00019999999999997797,0.08735282338460294,0,1,0.00019999999999997797,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3208,11
0,0,kv_capacity,1,kv_16000,0.00013333333333331865,0.0874194900512696,0,1,0.00013333333333331865,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3209,11
0,0,kv_capacity,1,kv_16000,6.666666666665932e-05,0.08748615671793626,0,1,6.666666666665932e-05,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3210,11
0,1,kv_capacity,0,kv_16000,0.0,0.08755282338460292,0,1,0.0,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3211,11
1,0,kv_capacity,0,kv_16000,-6.666666666668708e-05,0.08761949005126961,0,1,0.0,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3212,11
1,0,kv_capacity,0,kv_16000,-0.0001333333333333464,0.08768615671793627,0,1,0.0,0.43068168029785153,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3213,11
0,0,kv_capacity,1,kv_16000,0.0004285714285714448,0.09254045813424251,0,2,0.0004285714285714448,0.430726780128479,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3214,11
0,0,kv_capacity,1,kv_16000,0.0014999999999999875,0.09261188670567108,0,2,0.0014999999999999875,0.430726780128479,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3215,11
0,0,kv_capacity,1,kv_16000,0.0012857142857143067,0.09268331527709968,0,2,0.0012857142857143067,0.430726780128479,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3216,11
0,0,kv_capacity,1,kv_16000,0.0008461538461538576,0.09699003498370835,0,1,0.0008461538461538576,0.42255227928161626,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3217,11
0,0,kv_capacity,1,kv_16000,0.0011538461538461303,0.09668234267601608,0,1,0.0011538461538461303,0.4359718799591065,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3218,11
0,0,kv_capacity,1,kv_16000,0.0011538461538461303,0.09668234267601608,0,1,0.0011538461538461303,0.4359718799591065,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3219,11
0,0,kv_capacity,1,kv_16000,0.0011538461538461303,0.09668234267601608,0,1,0.0011538461538461303,0.4359718799591065,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3220,11
0,0,kv_capacity,1,kv_16000,0.0011538461538461303,0.09668234267601608,0,1,0.0011538461538461303,0.4359718799591065,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3221,11
0,0,kv_capacity,1,kv_16000,0.0011538461538461303,0.09668234267601608,0,1,0.0011538461538461303,0.4359718799591065,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3222,11
0,0,kv_capacity,1,kv_16000,0.0005833333333333385,0.10309879382451381,0,1,0.0005833333333333385,0.4303571794509888,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3227,11
0,0,kv_capacity,1,kv_16000,0.00041666666666664853,0.1032654604911805,0,1,0.00041666666666664853,0.4303571794509888,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3228,11
