canonical_scenario_id,mechanism_family,source_scenario_id,replay_verified,n_requests,window_span_s,offered_rate_rps,mean_prompt_tokens,cv_prompt_tokens,mean_predicted_output_tokens,cv_predicted_output_tokens,mean_predicted_total_tokens,mean_slack_s,min_slack_s,frac_tight_slack,priority_cv,n_distinct_request_classes,max_active_sequences,max_kv_tokens,token_footprint_per_kv,concurrency_pressure
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew10.0000.favshort.noise0.00.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,fs2.util1.5000.skew10.0000.favshort.noise0.00.s20260817,True,120.0,17.173309589759466,6.92935740650482,700.15,0.9247161953863007,256.09166666666664,0.6891491825720791,956.2416666666667,4.5,0.9999999999999996,0.5,0.8181818181818182,2.0,1.0,200000.0,0.573745,120.0
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew10.0000.favshort.noise0.30.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,fs2.util1.5000.skew10.0000.favshort.noise0.30.s20260816,True,120.0,25.16955516402808,4.72793417382572,682.1916666666667,0.8833242288856513,275.2583333333333,0.8188226513736644,957.45,4.5,0.9999999999999999,0.5,0.8181818181818182,2.0,1.0,200000.0,0.57447,120.0
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew10.0000.favshort.noise0.30.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,fs2.util1.5000.skew10.0000.favshort.noise0.30.s20260817,True,120.0,19.93191614855934,5.9703241330664145,700.15,0.9247161953863007,257.05,0.7322024472082211,957.2,4.5,0.9999999999999982,0.5,0.8181818181818182,2.0,1.0,200000.0,0.57432,120.0
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260816,True,120.0,19.718964879125675,6.034799530779243,743.2,0.8919206785938936,261.59166666666664,0.7047008076086562,1004.7916666666666,4.5,0.9999999999999991,0.5,0.6666666666666666,2.0,1.0,200000.0,0.602875,120.0
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,True,120.0,19.07276223678014,6.239264062680916,639.325,0.8575740579649195,284.4166666666667,0.7219449198250318,923.7416666666667,4.5,0.9999999999999982,0.5,0.6666666666666666,2.0,1.0,200000.0,0.554245,120.0
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260816,True,120.0,24.78115315854862,4.802036420123137,743.2,0.8919206785938936,275.59166666666664,0.7201910473948958,1018.7916666666666,4.5,0.9999999999999991,0.5,0.6666666666666666,2.0,1.0,200000.0,0.611275,120.0
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,True,120.0,22.13648427159319,5.375740724678112,639.325,0.8575740579649195,298.93333333333334,0.8360670634480165,938.2583333333333,4.5,0.9999999999999991,0.5,0.6666666666666666,2.0,1.0,200000.0,0.562955,120.0
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260816,True,120.0,20.028025779400583,5.941673997763425,682.1916666666667,0.8833242288856513,265.69166666666666,0.7510303669671547,947.8833333333333,4.5,0.9999999999999991,0.5,0.6666666666666666,2.0,1.0,200000.0,0.56873,120.0
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260817,True,120.0,17.173309589759466,6.92935740650482,700.15,0.9247161953863007,256.09166666666664,0.6891491825720791,956.2416666666667,4.5,0.9999999999999996,0.5,0.6666666666666666,2.0,1.0,200000.0,0.573745,120.0
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260816,True,120.0,25.16955516402808,4.72793417382572,682.1916666666667,0.8833242288856513,275.2583333333333,0.8188226513736644,957.45,4.5,0.9999999999999999,0.5,0.6666666666666666,2.0,1.0,200000.0,0.57447,120.0
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260817,True,120.0,19.93191614855934,5.9703241330664145,700.15,0.9247161953863007,257.05,0.7322024472082211,957.2,4.5,0.9999999999999982,0.5,0.6666666666666666,2.0,1.0,200000.0,0.57432,120.0
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slohog_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late12.slohog_ttft.s20260820,True,24.0,0.05251383166188709,437.9798478253623,2467.8333333333335,0.9683095013039437,83.91666666666667,0.44250653859174954,2551.75,1.1089166666666668,0.098,0.5,0.0,2.0,512.0,8000000.0,0.00765525,0.046875
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slohog_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late12.slohog_ttft.s20260821,True,24.0,0.06037079071108874,380.9789424503169,2655.2916666666665,0.9607434417510188,82.125,0.44952116065611214,2737.4166666666665,1.1071250000000001,0.098,0.5,0.0,2.0,512.0,8000000.0,0.00821225,0.046875
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slohog_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late12.slohog_ttft.s20260822,True,24.0,0.048560523521904084,473.6357504388404,2649.2083333333335,0.9591445607208647,93.875,0.3943967273923755,2743.0833333333335,1.1188749999999998,0.09799999999999999,0.5,0.0,2.0,512.0,8000000.0,0.00822925,0.046875
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slohog_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late12.slohog_ttft.s20260823,True,24.0,0.058502462540346425,393.1458438033779,2614.1666666666665,0.9708071825499698,92.91666666666667,0.37528140352879624,2707.0833333333335,1.1179166666666667,0.098,0.5,0.0,2.0,512.0,8000000.0,0.00812125,0.046875
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slolate_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late12.slolate_ttft.s20260820,True,24.0,0.05251383166188709,437.9798478253623,2467.8333333333335,0.9683095013039437,83.91666666666667,0.44250653859174954,2551.75,1.1239166666666667,0.12799999999999997,0.5,0.0,2.0,512.0,8000000.0,0.00765525,0.046875
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slolate_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late12.slolate_ttft.s20260821,True,24.0,0.06037079071108874,380.9789424503169,2655.2916666666665,0.9607434417510188,82.125,0.44952116065611214,2737.4166666666665,1.122125,0.12799999999999997,0.5,0.0,2.0,512.0,8000000.0,0.00821225,0.046875
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slolate_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late12.slolate_ttft.s20260822,True,24.0,0.048560523521904084,473.6357504388404,2649.2083333333335,0.9591445607208647,93.875,0.3943967273923755,2743.0833333333335,1.133875,0.128,0.5,0.0,2.0,512.0,8000000.0,0.00822925,0.046875
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slolate_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late12.slolate_ttft.s20260823,True,24.0,0.058502462540346425,393.1458438033779,2614.1666666666665,0.9708071825499698,92.91666666666667,0.37528140352879624,2707.0833333333335,1.1329166666666668,0.12799999999999997,0.5,0.0,2.0,512.0,8000000.0,0.00812125,0.046875
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slohog_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late40.slohog_ttft.s20260820,True,52.0,0.1445938007400932,352.71221683751367,1200.9038461538462,1.6681197047349072,84.67307692307692,0.43195998627089743,1285.576923076923,1.6346730769230768,0.098,0.23076923076923078,0.0,2.0,512.0,8000000.0,0.00835625,0.1015625
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slohog_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late40.slohog_ttft.s20260821,True,52.0,0.17009584336422467,299.8309599535255,1288.4423076923076,1.6657378738037314,82.96153846153847,0.4301199948843263,1371.4038461538462,1.6329615384615386,0.098,0.23076923076923078,0.0,2.0,512.0,8000000.0,0.008914125,0.1015625
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slohog_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late40.slohog_ttft.s20260822,True,52.0,0.18011236812922798,283.1565679232436,1277.3653846153845,1.6779438920896752,84.38461538461539,0.42213251307896804,1361.75,1.6343846153846153,0.098,0.23076923076923078,0.0,2.0,512.0,8000000.0,0.008851375,0.1015625
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slohog_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late40.slohog_ttft.s20260823,True,52.0,0.16202275402847996,314.7706030909421,1266.4038461538462,1.6807552296558423,80.46153846153847,0.4414264485309148,1346.8653846153845,1.6304615384615386,0.098,0.23076923076923078,0.0,2.0,512.0,8000000.0,0.008754625,0.1015625
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slolate_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late40.slolate_ttft.s20260820,True,52.0,0.1445938007400932,352.71221683751367,1200.9038461538462,1.6681197047349072,84.67307692307692,0.43195998627089743,1285.576923076923,0.60775,0.12799999999999997,0.0,0.0,2.0,512.0,8000000.0,0.00835625,0.1015625
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slolate_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late40.slolate_ttft.s20260821,True,52.0,0.17009584336422467,299.8309599535255,1288.4423076923076,1.6657378738037314,82.96153846153847,0.4301199948843263,1371.4038461538462,0.6060384615384615,0.128,0.0,0.0,2.0,512.0,8000000.0,0.008914125,0.1015625
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slolate_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late40.slolate_ttft.s20260822,True,52.0,0.18011236812922798,283.1565679232436,1277.3653846153845,1.6779438920896752,84.38461538461539,0.42213251307896804,1361.75,0.6074615384615385,0.12799999999999997,0.0,0.0,2.0,512.0,8000000.0,0.008851375,0.1015625
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slolate_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,pd2.hog12.late40.slolate_ttft.s20260823,True,52.0,0.16202275402847996,314.7706030909421,1266.4038461538462,1.6807552296558423,80.46153846153847,0.4414264485309148,1346.8653846153845,0.6035384615384616,0.12799999999999997,0.0,0.0,2.0,512.0,8000000.0,0.008754625,0.1015625
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slohog_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late12.slohog_ttft.s20260820,True,36.0,0.06956984190560331,503.0915557849072,3307.1944444444443,0.7056361409294091,85.80555555555556,0.4175685895860338,3393.0,0.7858055555555555,0.09799999999999999,0.0,0.0,2.0,512.0,8000000.0,0.0152685,0.0703125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slohog_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late12.slohog_ttft.s20260821,True,36.0,0.06878255889536086,508.8499259419182,3613.5555555555557,0.7013907053838806,89.44444444444444,0.42036246555311435,3703.0,0.7894444444444445,0.098,0.0,0.0,2.0,512.0,8000000.0,0.0166635,0.0703125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slohog_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late12.slohog_ttft.s20260822,True,36.0,0.07158826406917956,488.9069522090608,3463.1111111111113,0.701092634953411,89.47222222222223,0.41193448779805897,3552.5833333333335,0.7894722222222222,0.09799999999999999,0.0,0.0,2.0,512.0,8000000.0,0.015986625,0.0703125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slohog_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late12.slohog_ttft.s20260823,True,36.0,0.06877979353068409,508.87038479383887,3500.777777777778,0.695440887964723,83.0,0.4194240306366871,3583.777777777778,0.7829999999999999,0.09799999999999999,0.0,0.0,2.0,512.0,8000000.0,0.016127,0.0703125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slolate_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late12.slolate_ttft.s20260820,True,36.0,0.06956984190560331,503.0915557849072,3307.1944444444443,0.7056361409294091,85.80555555555556,0.4175685895860338,3393.0,1.4458055555555556,0.12799999999999997,0.3333333333333333,0.0,2.0,512.0,8000000.0,0.0152685,0.0703125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slolate_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late12.slolate_ttft.s20260821,True,36.0,0.06878255889536086,508.8499259419182,3613.5555555555557,0.7013907053838806,89.44444444444444,0.42036246555311435,3703.0,1.4494444444444445,0.128,0.3333333333333333,0.0,2.0,512.0,8000000.0,0.0166635,0.0703125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slolate_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late12.slolate_ttft.s20260822,True,36.0,0.07158826406917956,488.9069522090608,3463.1111111111113,0.701092634953411,89.47222222222223,0.41193448779805897,3552.5833333333335,1.4494722222222223,0.128,0.3333333333333333,0.0,2.0,512.0,8000000.0,0.015986625,0.0703125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slolate_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late12.slolate_ttft.s20260823,True,36.0,0.06877979353068409,508.87038479383887,3500.777777777778,0.695440887964723,83.0,0.4194240306366871,3583.777777777778,1.443,0.12799999999999997,0.3333333333333333,0.0,2.0,512.0,8000000.0,0.016127,0.0703125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slohog_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late40.slohog_ttft.s20260820,True,64.0,0.16441332133411057,383.18062970077284,1908.53125,1.2377006158890946,89.921875,0.3970192022590015,1998.453125,1.358671875,0.098,0.375,0.0,2.0,512.0,8000000.0,0.015987625,0.125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slohog_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late40.slohog_ttft.s20260821,True,64.0,0.18085824280757148,348.33911367274743,2083.234375,1.2355678640828425,89.734375,0.40638493412546733,2172.96875,1.358484375,0.098,0.375,0.0,2.0,512.0,8000000.0,0.01738375,0.125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slohog_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late40.slohog_ttft.s20260822,True,64.0,0.1840029958259259,342.3857297388814,1995.828125,1.2359542906605512,79.9375,0.4275620793683404,2075.765625,1.3486875,0.09799999999999999,0.375,0.0,2.0,512.0,8000000.0,0.016606125,0.125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slohog_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late40.slohog_ttft.s20260823,True,64.0,0.16362669288486892,385.0227544739787,2016.34375,1.2317048987409653,87.828125,0.4195503274671576,2104.171875,1.356578125,0.09799999999999998,0.375,0.0,2.0,512.0,8000000.0,0.016833375,0.125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slolate_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late40.slolate_ttft.s20260820,True,64.0,0.16441332133411057,383.18062970077284,1908.53125,1.2377006158890946,89.921875,0.3970192022590015,1998.453125,0.889921875,0.12799999999999997,0.0,0.0,2.0,512.0,8000000.0,0.015987625,0.125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slolate_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late40.slolate_ttft.s20260821,True,64.0,0.18085824280757148,348.33911367274743,2083.234375,1.2355678640828425,89.734375,0.40638493412546733,2172.96875,0.8897343750000001,0.128,0.0,0.0,2.0,512.0,8000000.0,0.01738375,0.125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slolate_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late40.slolate_ttft.s20260822,True,64.0,0.1840029958259259,342.3857297388814,1995.828125,1.2359542906605512,79.9375,0.4275620793683404,2075.765625,0.8799374999999999,0.12799999999999997,0.0,0.0,2.0,512.0,8000000.0,0.016606125,0.125
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slolate_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,pd2.hog24.late40.slolate_ttft.s20260823,True,64.0,0.16362669288486892,385.0227544739787,2016.34375,1.2317048987409653,87.828125,0.4195503274671576,2104.171875,0.887828125,0.12799999999999997,0.0,0.0,2.0,512.0,8000000.0,0.016833375,0.125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tightloose.s20260910,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaseearly.tightloose.s20260910,True,20.0,0.4494075454742723,42.27788383025205,1324.8,0.30385442720253697,243.65,0.8362844710645885,1568.45,2.325,1.65,0.0,0.0,2.0,64.0,6000.0,5.228166666666667,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tightloose.s20260911,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaseearly.tightloose.s20260911,True,20.0,0.4530336737980146,41.93948728074276,1327.75,0.34072098950213986,281.15,0.677876440935227,1608.9,2.325,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,5.363,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tightloose.s20260912,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaseearly.tightloose.s20260912,True,20.0,0.452508556855986,41.98815627269316,1348.25,0.3306302519909368,295.75,0.6466391523323781,1644.0,2.325,1.65,0.0,0.0,2.0,64.0,6000.0,5.48,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tightloose.s20260913,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaseearly.tightloose.s20260913,True,20.0,0.45792672735759465,41.491354107319694,1296.75,0.30503871662450466,250.15,0.5884657721371059,1546.9,2.325,1.65,0.0,0.0,2.0,64.0,6000.0,5.156333333333333,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tightloose.s20260914,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaseearly.tightloose.s20260914,True,20.0,0.44011998218680165,43.170046280552114,1403.3,0.33423759494368094,180.5,0.8536360648403081,1583.8,2.325,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,5.279333333333334,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tightloose.s20260915,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaseearly.tightloose.s20260915,True,20.0,0.4488835028569275,42.32724054030532,1426.4,0.3124335253820216,303.35,0.6260895592604871,1729.75,2.325,1.65,0.0,0.0,2.0,64.0,6000.0,5.765833333333333,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tighttight.s20260910,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaseearly.tighttight.s20260910,True,20.0,0.4494075454742723,42.27788383025205,1324.8,0.30385442720253697,243.65,0.8362844710645885,1568.45,1.1,0.55,0.0,0.0,2.0,64.0,6000.0,5.228166666666667,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tighttight.s20260911,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaseearly.tighttight.s20260911,True,20.0,0.4530336737980146,41.93948728074276,1327.75,0.34072098950213986,281.15,0.677876440935227,1608.9,1.1,0.55,0.0,0.0,2.0,64.0,6000.0,5.363,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tighttight.s20260912,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaseearly.tighttight.s20260912,True,20.0,0.452508556855986,41.98815627269316,1348.25,0.3306302519909368,295.75,0.6466391523323781,1644.0,1.1,0.55,0.0,0.0,2.0,64.0,6000.0,5.48,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tighttight.s20260913,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaseearly.tighttight.s20260913,True,20.0,0.45792672735759465,41.491354107319694,1296.75,0.30503871662450466,250.15,0.5884657721371059,1546.9,1.1,0.55,0.0,0.0,2.0,64.0,6000.0,5.156333333333333,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tighttight.s20260914,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaseearly.tighttight.s20260914,True,20.0,0.44011998218680165,43.170046280552114,1403.3,0.33423759494368094,180.5,0.8536360648403081,1583.8,1.1,0.55,0.0,0.0,2.0,64.0,6000.0,5.279333333333334,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tighttight.s20260915,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaseearly.tighttight.s20260915,True,20.0,0.4488835028569275,42.32724054030532,1426.4,0.3124335253820216,303.35,0.6260895592604871,1729.75,1.1,0.55,0.0,0.0,2.0,64.0,6000.0,5.765833333333333,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tightloose.s20260910,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaselate.tightloose.s20260910,True,20.0,0.7256045115477372,26.185063209533254,1324.8,0.30385442720253697,243.65,0.8362844710645885,1568.45,2.325,1.65,0.0,0.0,2.0,64.0,6000.0,5.228166666666667,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tightloose.s20260911,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaselate.tightloose.s20260911,True,20.0,0.5847762323592984,32.491060594825974,1327.75,0.34072098950213986,281.15,0.677876440935227,1608.9,2.325,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,5.363,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tightloose.s20260912,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaselate.tightloose.s20260912,True,20.0,0.5307219451193501,35.800290858007074,1348.25,0.3306302519909368,295.75,0.6466391523323781,1644.0,2.325,1.65,0.0,0.0,2.0,64.0,6000.0,5.48,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tightloose.s20260913,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaselate.tightloose.s20260913,True,20.0,0.4835181779318232,39.2953168405574,1296.75,0.30503871662450466,250.15,0.5884657721371059,1546.9,2.325,1.65,0.0,0.0,2.0,64.0,6000.0,5.156333333333333,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tightloose.s20260914,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaselate.tightloose.s20260914,True,20.0,0.5855810791286732,32.44640354205334,1403.3,0.33423759494368094,180.5,0.8536360648403081,1583.8,2.325,1.6499999999999997,0.0,0.0,2.0,64.0,6000.0,5.279333333333334,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tightloose.s20260915,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaselate.tightloose.s20260915,True,20.0,0.44258601038656487,42.92950873753321,1426.4,0.3124335253820216,303.35,0.6260895592604871,1729.75,2.325,1.65,0.0,0.0,2.0,64.0,6000.0,5.765833333333333,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tighttight.s20260910,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaselate.tighttight.s20260910,True,20.0,0.7256045115477372,26.185063209533254,1324.8,0.30385442720253697,243.65,0.8362844710645885,1568.45,1.1,0.5499999999999999,0.05,0.0,2.0,64.0,6000.0,5.228166666666667,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tighttight.s20260911,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaselate.tighttight.s20260911,True,20.0,0.5847762323592984,32.491060594825974,1327.75,0.34072098950213986,281.15,0.677876440935227,1608.9,1.1,0.5499999999999999,0.0,0.0,2.0,64.0,6000.0,5.363,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tighttight.s20260912,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaselate.tighttight.s20260912,True,20.0,0.5307219451193501,35.800290858007074,1348.25,0.3306302519909368,295.75,0.6466391523323781,1644.0,1.1,0.5499999999999999,0.1,0.0,2.0,64.0,6000.0,5.48,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tighttight.s20260913,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaselate.tighttight.s20260913,True,20.0,0.4835181779318232,39.2953168405574,1296.75,0.30503871662450466,250.15,0.5884657721371059,1546.9,1.1,0.5499999999999999,0.05,0.0,2.0,64.0,6000.0,5.156333333333333,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tighttight.s20260914,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaselate.tighttight.s20260914,True,20.0,0.5855810791286732,32.44640354205334,1403.3,0.33423759494368094,180.5,0.8536360648403081,1583.8,1.1,0.5499999999999999,0.0,0.0,2.0,64.0,6000.0,5.279333333333334,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaselate.tighttight.s20260915,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phaselate.tighttight.s20260915,True,20.0,0.44258601038656487,42.92950873753321,1426.4,0.3124335253820216,303.35,0.6260895592604871,1729.75,1.1,0.55,0.0,0.0,2.0,64.0,6000.0,5.765833333333333,0.3125
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phasemiddle.tightloose.s20260910,FAMILY_C_KV_PRESSURE_V2,kvp2.bulk10.phasemiddle.tightloose.s20260910,True,20.0,0.5681045115477372,33.444550454698245,1324.8,0.30385442720253697,243.65,0.8362844710645885,1568.45,2.325,1.65,0.0,0.0,2.0,64.0,6000.0,5.228166666666667,0.3125
