canonical_scenario_id,mechanism_family,anwg__chunked_prefill_small,anwg__estimated_service_time_first,anwg__full_prefill,anwg__kv_constrained_online,anwg__least_laxity_first,anwg__weighted_fair_share,source__chunked_prefill_small,source__estimated_service_time_first,source__full_prefill,source__kv_constrained_online,source__least_laxity_first,source__weighted_fair_share,n_anchors_populated
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew1.0000.favshort.noise0.30.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,0.36666666666666664,0.8083333333333333,0.36666666666666664,0.7333333333333333,0.39166666666666666,0.75,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew1.0000.favshort.noise0.30.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,0.39166666666666666,0.7833333333333333,0.39166666666666666,0.6833333333333333,0.4,0.725,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,0.07878787878787878,0.3181818181818182,0.07878787878787878,0.3575757575757576,0.38181818181818183,0.44393939393939397,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,0.06212121212121212,0.25757575757575757,0.06212121212121212,0.3287878787878788,0.27575757575757576,0.44696969696969696,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,0.15151515151515152,0.5151515151515151,0.15151515151515152,0.5984848484848485,0.5681818181818182,0.5924242424242424,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,0.08484848484848485,0.3181818181818182,0.08484848484848485,0.3712121212121212,0.28939393939393937,0.4909090909090909,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew10.0000.favshort.noise0.00.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,0.15606060606060607,0.9515151515151515,0.15606060606060607,0.746969696969697,0.11515151515151516,0.9363636363636364,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew10.0000.favshort.noise0.00.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,0.09090909090909091,0.9575757575757575,0.09090909090909091,0.85,0.07727272727272727,0.9424242424242424,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew10.0000.favshort.noise0.30.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,0.0803030303030303,0.9378787878787879,0.0803030303030303,0.7878787878787878,0.08484848484848485,0.9378787878787879,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew10.0000.favshort.noise0.30.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,0.19393939393939394,0.946969696969697,0.19393939393939394,0.7924242424242425,0.1,0.946969696969697,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,0.11666666666666667,0.375,0.11666666666666667,0.39444444444444443,0.3527777777777778,0.4583333333333333,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,0.1,0.3194444444444444,0.1,0.33055555555555555,0.25555555555555554,0.41388888888888886,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.6138888888888889,0.5555555555555556,0.55,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,0.14166666666666666,0.375,0.14166666666666666,0.42777777777777776,0.26666666666666666,0.4666666666666667,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,0.18888888888888888,0.925,0.18888888888888888,0.7305555555555555,0.16944444444444445,0.9138888888888889,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,0.125,0.9222222222222223,0.125,0.8222222222222222,0.12777777777777777,0.8666666666666667,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260816,FAMILY_A_FAIRNESS_STARVATION_V2,0.13333333333333333,0.9138888888888889,0.13333333333333333,0.7777777777777778,0.14166666666666666,0.8305555555555556,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_A_FAIRNESS_STARVATION_V2::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260817,FAMILY_A_FAIRNESS_STARVATION_V2,0.23055555555555557,0.9166666666666666,0.23055555555555557,0.7722222222222223,0.15555555555555556,0.875,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slohog_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,0.5,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slohog_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,0.5,0.75,0.75,0.75,0.75,0.75,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slohog_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,0.5,0.75,0.75,0.75,0.75,0.75,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slohog_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,0.5,0.75,0.75,0.75,0.75,0.75,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slolate_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,1.0,1.0,1.0,1.0,1.0,1.0,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slolate_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slolate_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,1.0,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late12.slolate_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,1.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slohog_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,0.7692307692307693,0.9038461538461539,0.9038461538461539,0.9038461538461539,0.9038461538461539,0.9038461538461539,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slohog_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,0.7692307692307693,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slohog_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,0.7692307692307693,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slohog_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,0.7692307692307693,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slolate_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,1.0,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slolate_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,1.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slolate_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,1.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog12.late40.slolate_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,1.0,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slohog_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,0.3333333333333333,0.5277777777777778,0.5277777777777778,0.5277777777777778,0.5277777777777778,0.5277777777777778,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slohog_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slohog_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slohog_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slolate_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slolate_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slolate_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late12.slolate_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,0.8611111111111112,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slohog_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,0.625,0.734375,0.734375,0.734375,0.734375,0.734375,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slohog_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,0.625,0.71875,0.71875,0.71875,0.71875,0.71875,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slohog_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,0.625,0.71875,0.71875,0.71875,0.71875,0.71875,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slohog_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,0.625,0.71875,0.71875,0.71875,0.71875,0.71875,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slolate_ttft.s20260820,FAMILY_B_PREFILL_DECODE_V2,0.5,0.421875,0.421875,0.421875,0.421875,0.421875,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slolate_ttft.s20260821,FAMILY_B_PREFILL_DECODE_V2,0.453125,0.421875,0.421875,0.421875,0.421875,0.421875,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slolate_ttft.s20260822,FAMILY_B_PREFILL_DECODE_V2,0.609375,0.5,0.5,0.5,0.5,0.5,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_B_PREFILL_DECODE_V2::pd2.hog24.late40.slolate_ttft.s20260823,FAMILY_B_PREFILL_DECODE_V2,0.421875,0.375,0.375,0.375,0.375,0.375,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,SOURCE_NATIVE,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,STEP2_CROSS_FAMILY_EVALUATION,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tightloose.s20260910,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,1.0,1.0,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tightloose.s20260911,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,1.0,0.95,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tightloose.s20260912,FAMILY_C_KV_PRESSURE_V2,1.0,0.95,1.0,1.0,1.0,0.95,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tightloose.s20260913,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,1.0,1.0,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tightloose.s20260914,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,1.0,1.0,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tightloose.s20260915,FAMILY_C_KV_PRESSURE_V2,1.0,0.95,1.0,1.0,1.0,0.95,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tighttight.s20260910,FAMILY_C_KV_PRESSURE_V2,1.0,1.0,1.0,1.0,0.85,0.95,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tighttight.s20260911,FAMILY_C_KV_PRESSURE_V2,0.9,0.9,0.9,0.9,0.85,0.85,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
FAMILY_C_KV_PRESSURE_V2::kvp2.bulk10.phaseearly.tighttight.s20260912,FAMILY_C_KV_PRESSURE_V2,0.9,0.9,0.9,0.85,0.8,0.85,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,FAMILY_C_RECONSTRUCTION_V1,6
