scenario_id,source,source_group,builder,window_id,base_scenario_id,source_file,source_file_sha256,load_factor,selection_basis
sbsfresh_oodexp_burstgpt_burstgpt_pilot_v2_w36_lambda2,burstgpt_v2_lssp_cache,burstgpt_v2,lssp_stage0_window_cache_controlled_annotation_v1,burstgpt_pilot_v2_w36,,BurstGPT_without_fails_2.csv,56193aa9b2bb26128ded43d2d29a960df6bf5af062bcfc9b005f3fcaa4e6e501,2.0,all staged BurstGPT windows x predeclared load factors
sbsfresh_oodexp_burstgpt_burstgpt_pilot_v2_w37_lambda1,burstgpt_v2_lssp_cache,burstgpt_v2,lssp_stage0_window_cache_controlled_annotation_v1,burstgpt_pilot_v2_w37,,BurstGPT_without_fails_2.csv,56193aa9b2bb26128ded43d2d29a960df6bf5af062bcfc9b005f3fcaa4e6e501,1.0,all staged BurstGPT windows x predeclared load factors
sbsfresh_oodexp_burstgpt_burstgpt_pilot_v2_w37_lambda2,burstgpt_v2_lssp_cache,burstgpt_v2,lssp_stage0_window_cache_controlled_annotation_v1,burstgpt_pilot_v2_w37,,BurstGPT_without_fails_2.csv,56193aa9b2bb26128ded43d2d29a960df6bf5af062bcfc9b005f3fcaa4e6e501,2.0,all staged BurstGPT windows x predeclared load factors
sbsfresh_oodexp_burstgpt_burstgpt_pilot_v2_w38_lambda1,burstgpt_v2_lssp_cache,burstgpt_v2,lssp_stage0_window_cache_controlled_annotation_v1,burstgpt_pilot_v2_w38,,BurstGPT_without_fails_2.csv,56193aa9b2bb26128ded43d2d29a960df6bf5af062bcfc9b005f3fcaa4e6e501,1.0,all staged BurstGPT windows x predeclared load factors
sbsfresh_oodexp_burstgpt_burstgpt_pilot_v2_w38_lambda2,burstgpt_v2_lssp_cache,burstgpt_v2,lssp_stage0_window_cache_controlled_annotation_v1,burstgpt_pilot_v2_w38,,BurstGPT_without_fails_2.csv,56193aa9b2bb26128ded43d2d29a960df6bf5af062bcfc9b005f3fcaa4e6e501,2.0,all staged BurstGPT windows x predeclared load factors
sbsfresh_oodexp_burstgpt_burstgpt_pilot_v2_w39_lambda1,burstgpt_v2_lssp_cache,burstgpt_v2,lssp_stage0_window_cache_controlled_annotation_v1,burstgpt_pilot_v2_w39,,BurstGPT_without_fails_2.csv,56193aa9b2bb26128ded43d2d29a960df6bf5af062bcfc9b005f3fcaa4e6e501,1.0,all staged BurstGPT windows x predeclared load factors
sbsfresh_oodexp_burstgpt_burstgpt_pilot_v2_w39_lambda2,burstgpt_v2_lssp_cache,burstgpt_v2,lssp_stage0_window_cache_controlled_annotation_v1,burstgpt_pilot_v2_w39,,BurstGPT_without_fails_2.csv,56193aa9b2bb26128ded43d2d29a960df6bf5af062bcfc9b005f3fcaa4e6e501,2.0,all staged BurstGPT windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w0_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,0,PUBLIC_TRACE::azure_2023_code::w0::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w0_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,0,PUBLIC_TRACE::azure_2023_code::w0::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w10_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,10,PUBLIC_TRACE::azure_2023_code::w10::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w10_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,10,PUBLIC_TRACE::azure_2023_code::w10::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w12_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,12,PUBLIC_TRACE::azure_2023_code::w12::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w12_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,12,PUBLIC_TRACE::azure_2023_code::w12::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w14_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,14,PUBLIC_TRACE::azure_2023_code::w14::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w14_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,14,PUBLIC_TRACE::azure_2023_code::w14::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w16_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,16,PUBLIC_TRACE::azure_2023_code::w16::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w16_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,16,PUBLIC_TRACE::azure_2023_code::w16::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w18_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,18,PUBLIC_TRACE::azure_2023_code::w18::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w18_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,18,PUBLIC_TRACE::azure_2023_code::w18::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w20_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,20,PUBLIC_TRACE::azure_2023_code::w20::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w20_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,20,PUBLIC_TRACE::azure_2023_code::w20::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w22_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,22,PUBLIC_TRACE::azure_2023_code::w22::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w22_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,22,PUBLIC_TRACE::azure_2023_code::w22::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w24_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,24,PUBLIC_TRACE::azure_2023_code::w24::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w24_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,24,PUBLIC_TRACE::azure_2023_code::w24::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w26_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,26,PUBLIC_TRACE::azure_2023_code::w26::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w26_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,26,PUBLIC_TRACE::azure_2023_code::w26::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w28_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,28,PUBLIC_TRACE::azure_2023_code::w28::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w28_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,28,PUBLIC_TRACE::azure_2023_code::w28::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w2_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,2,PUBLIC_TRACE::azure_2023_code::w2::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w2_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,2,PUBLIC_TRACE::azure_2023_code::w2::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w30_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,30,PUBLIC_TRACE::azure_2023_code::w30::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w30_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,30,PUBLIC_TRACE::azure_2023_code::w30::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w32_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,32,PUBLIC_TRACE::azure_2023_code::w32::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w32_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,32,PUBLIC_TRACE::azure_2023_code::w32::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w34_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,34,PUBLIC_TRACE::azure_2023_code::w34::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w34_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,34,PUBLIC_TRACE::azure_2023_code::w34::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w36_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,36,PUBLIC_TRACE::azure_2023_code::w36::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w36_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,36,PUBLIC_TRACE::azure_2023_code::w36::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w38_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,38,PUBLIC_TRACE::azure_2023_code::w38::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w38_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,38,PUBLIC_TRACE::azure_2023_code::w38::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w4_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,4,PUBLIC_TRACE::azure_2023_code::w4::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w4_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,4,PUBLIC_TRACE::azure_2023_code::w4::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w6_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,6,PUBLIC_TRACE::azure_2023_code::w6::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w6_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,6,PUBLIC_TRACE::azure_2023_code::w6::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w8_augmented_lambda1,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,8,PUBLIC_TRACE::azure_2023_code::w8::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_code_w8_augmented_lambda2,azure_2023_code,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,8,PUBLIC_TRACE::azure_2023_code::w8::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_code/records.parquet,f5fafc110f10e9545ef655dce21ddb608681bd81d4a22e59a88f4dbeed50e46c,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w0_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,0,PUBLIC_TRACE::azure_2023_conv::w0::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w0_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,0,PUBLIC_TRACE::azure_2023_conv::w0::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w12_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,12,PUBLIC_TRACE::azure_2023_conv::w12::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w12_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,12,PUBLIC_TRACE::azure_2023_conv::w12::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w16_augmented_lambda1,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,16,PUBLIC_TRACE::azure_2023_conv::w16::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,1.0,all staged Azure2023 augmented windows x predeclared load factors
sbsfresh_oodexp_PUBLIC_TRACE_azure_2023_conv_w16_augmented_lambda2,azure_2023_conv,azure_2023_public_trace,public_trace_replay_v1_augmented_arrival_scaled,16,PUBLIC_TRACE::azure_2023_conv::w16::augmented,/mmfs1/project/ikoutis/sv96/llm-serving-heuristic-evolution-joint240-sbs-targeted-terminal-label-full-v1-src/data/public_trace_corpus_v1/azure_2023_conv/records.parquet,3e0ad5fbbbafff064b0bf072a7c32a27489686f9c906b27b743d06bde0250c32,2.0,all staged Azure2023 augmented windows x predeclared load factors
